mbti,function_pair,playlist_name,playlist_id,track_count,danceability_mean,danceability_stdev,energy_mean,energy_stdev,loudness_mean,loudness_stdev,mode_mean,mode_stdev,speechiness_mean,speechiness_stdev,acousticness_mean,acousticness_stdev,liveness_mean,liveness_stdev,valence_mean,valence_stdev,tempo_mean,tempo_stdev,instrumentalness_mean,instrumentalness_stdev,CMajor_count,C#/DbMajor_count,DMajor_count,Eminor_count,EMajor_count,Fminor_count,FMajor_count,F#/Gbminor_count,F#/GbMajor_count,GMajor_count,G#/Abminor_count,G#/AbMajor_count,Aminor_count,AMajor_count,A#/Bbminor_count,A#/BbMajor_count,Bminor_count,Cminor_count,C#/Dbminor_count,Dminor_count,D#_Ebminor_count,D#_EbMajor_count,Gminor_count,BMajor_count
ISFP,SP,ISFP 💖,1zk89k9ly3NoT9FLZBvDqB,40,0.5427,0.1299755795603593,0.7593249999999999,0.1783250255673323,-5.769475,3.900349011257247,0.575,0.500640615253123,0.065445,0.0596381995549316,0.16875623,0.2444091965791304,0.21683,0.1738995409970203,0.454225,0.2129523225200107,125.04325,28.818472736405976,0.0753435745,0.2313399664355666,4.0,1.0,1.0,3.0,1.0,1.0,2.0,0.0,2.0,4.0,0.0,0.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,3.0
ISFP,SP,isfp </3,6IOAxCKF5yOZs7FfusxHh1,29,0.7220344827586206,0.1040585284342493,0.7606206896551725,0.133645430094791,-4.091034482758621,2.045580034449863,0.5862068965517241,0.5012300141587651,0.0792758620689655,0.0653137956066842,0.1481965517241379,0.1638291193433804,0.1821275862068966,0.1262837533282876,0.6383103448275862,0.147877628813314,122.09131034482758,27.144319921622444,0.0002150679310344,0.0006711606292002,3.0,4.0,3.0,3.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
ISFP,SP,isfp.,54QrhL3icNlwhl1qbTjI3e,50,0.6906734693877552,0.1098074807248087,0.5206122448979591,0.1328750691951106,-7.238428571428571,2.052708566341879,0.7346938775510204,0.4460712855998857,0.1103244897959183,0.1109716490269253,0.3751587755102041,0.2773063797922243,0.1460571428571428,0.0883975725533983,0.519673469387755,0.2054871638078542,116.37502040816328,32.95022105103507,0.01164118,0.0795459805981863,3.0,4.0,5.0,1.0,5.0,3.0,3.0,1.0,3.0,5.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0
ISFP,SP,ISFP.,6vdAAZOvA5hfVet1Bgg4EX,50,0.63144,0.1497859915523014,0.58732,0.1743558921942621,-5.9362,2.020476928947263,0.86,0.3505098327538655,0.087622,0.0781082694150907,0.4553356,0.2882512174260359,0.17399,0.1706122459537642,0.501116,0.2331218726200472,119.81928,29.396016828634924,0.0005497418,0.0037740857365479,7.0,3.0,3.0,1.0,3.0,2.0,5.0,0.0,2.0,2.0,0.0,4.0,0.0,6.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0
ISFP,SP,ISFPENDEJO,6o83jelpMdJUleljd0kXSN,50,0.5566,0.1543724623851583,0.47262,0.1943217288048722,-9.0409,3.9633876318634496,0.62,0.4903143514780145,0.04959,0.0333124739154471,0.4930938,0.3426358361703026,0.18681,0.1322543950120373,0.383246,0.2008600408346111,112.67364,32.1789678705625,0.0530641164,0.1439296197385093,7.0,1.0,0.0,4.0,0.0,1.0,4.0,3.0,3.0,6.0,1.0,1.0,2.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0
ISFP,SP,isfp songs,5pKl4cdnlwGhtLRgj153y6,32,0.50340625,0.126493875760207,0.5235625,0.1690296667032342,-8.053593750000001,3.627926812749859,0.78125,0.4200134406451544,0.0351875,0.0091295249496592,0.3879003125,0.3241923795096937,0.185509375,0.1060279280292575,0.32011875,0.1941712387550674,120.16871875,32.58179458634429,0.0186884459375,0.0652168711126561,4.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,4.0,1.0,3.0,2.0,2.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
ISFP,SP,isfp && infj,2Q0buz8Gv59oUsQNmVBjrm,50,0.52056,0.1397446884829032,0.48,0.1620763236684419,-8.61484,2.2633941765338506,0.86,0.3505098327538655,0.036584,0.0152701704680219,0.4766346,0.3691985977719519,0.14724,0.0982736246717421,0.372486,0.1971196073350349,120.0432,31.235624212081422,0.0253255232,0.0925854732765014,4.0,1.0,7.0,0.0,4.0,1.0,5.0,1.0,3.0,6.0,1.0,5.0,0.0,3.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
ISFP,SP,isfp needs more sleep,7i4n7QjnqOQxa24didHMUK,50,0.5250999999999999,0.1419707141401683,0.51044,0.1927505694954397,-7.684000000000001,3.293726727447503,0.8,0.4040610178208843,0.040546,0.0197209327303528,0.4460490000000001,0.3298480262691797,0.18389,0.141850359857974,0.346286,0.1616804533135452,116.7731,32.94580110885273,0.0723285976,0.2237272984162062,4.0,2.0,4.0,1.0,7.0,1.0,9.0,1.0,2.0,3.0,0.0,4.0,0.0,0.0,0.0,3.0,1.0,1.0,2.0,1.0,0.0,2.0,2.0,0.0
ISFP,SP,isfp+pisces,5XTLwcNB2s4H16uYmkXyxD,21,0.6350476190476191,0.1397077221167377,0.6752380952380952,0.1712255543900807,-6.634095238095238,2.0087545371389184,0.5238095238095238,0.511766315719159,0.1167666666666666,0.1339008227507707,0.151508619047619,0.17114434093784,0.1643380952380952,0.0977215763083592,0.4087238095238095,0.1947372124293708,119.74209523809525,24.606058135964734,0.0729977257142857,0.1816287470499656,1.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0
ISFP,SP,ISFP vibes ,5alZeJVmbcA25hymCcl3dN,50,0.52626,0.1293798094837089,0.64988,0.1714386473229369,-7.20894,2.405054952149148,0.6,0.4948716593053935,0.039462,0.0249060921159823,0.17304456,0.2558788467779521,0.189514,0.1130364705639335,0.407744,0.2086868918758826,126.08684000000002,30.263242471894067,0.2116925422,0.3029501873119297,2.0,1.0,3.0,4.0,1.0,0.0,3.0,1.0,1.0,3.0,2.0,4.0,5.0,7.0,0.0,1.0,2.0,3.0,0.0,1.0,0.0,3.0,2.0,1.0
ISFP,SP,isfp's playlist,3AR1VM6ukeIHPasJ4pucnQ,36,0.5462499999999999,0.1343150613828758,0.5656666666666667,0.1869912144613064,-8.1355,3.5078395508183826,0.7777777777777778,0.421637021355784,0.0439916666666666,0.0218039364073816,0.249853361111111,0.2573602400081203,0.1740249999999999,0.1004666721569183,0.4295277777777777,0.1666055197355394,127.20013888888886,32.165882234044886,0.0525282108333333,0.1411301571205071,8.0,3.0,2.0,3.0,0.0,0.0,2.0,0.0,1.0,4.0,1.0,1.0,1.0,3.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
ISFP,SP,isfp tings,4su1y1bCq0xFJcp5kOH2mM,50,0.54752,0.1200541102493167,0.271664,0.1450529822414653,-10.70142,3.6972147160713686,0.82,0.3880879344916035,0.0502279999999999,0.0316912853533418,0.80714,0.1402708764338136,0.136618,0.0698013001750142,0.301856,0.1271254131853699,107.4646,30.00030302840154,0.003214071,0.0224817588401752,3.0,5.0,5.0,0.0,1.0,0.0,4.0,0.0,6.0,3.0,2.0,0.0,1.0,1.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,5.0
ISFP,SP,ISFP songs,3BFf4l51YQqpDxg10f4ZCy,50,0.55842,0.1552016581544074,0.6459600000000001,0.1873663834113608,-6.4928,2.113555839270466,0.56,0.5014265364224069,0.058328,0.063256468702047,0.21216896,0.2680882427527236,0.183582,0.132553891527875,0.4113639999999999,0.2036633614570868,118.95152,26.667844760555013,0.0033737246,0.0187987349050616,6.0,3.0,1.0,1.0,2.0,3.0,1.0,4.0,2.0,3.0,0.0,2.0,4.0,5.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0
ISFP,SP,Me di cuenta que soy ISFP,1vdhoPmDEDZmKUESOr4j0g,50,0.5977199999999999,0.1589073712986947,0.5180959999999999,0.2404374490848898,-8.86376,4.209850346654201,0.56,0.5014265364224069,0.123692,0.1709982716704637,0.446871508,0.3705976229626252,0.19426,0.1471520732203974,0.395726,0.2141685363522506,117.84194,29.648874029217502,0.1335998684,0.2674529343639383,5.0,4.0,6.0,7.0,1.0,0.0,1.0,2.0,2.0,4.0,0.0,2.0,5.0,3.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0
ISFP,SP,isfp kpop songs,488DhL6NMg0yrnKbISOLda,50,0.6348,0.1238171792505023,0.7521,0.1286864961280486,-4.39092,1.4005652042759635,0.54,0.5034574339058886,0.079068,0.0660889025233033,0.1511003,0.1729910242345668,0.169938,0.129489167287839,0.55136,0.1807120564515239,125.60294,24.50667497026815,1.20906e-05,3.726034075944831e-05,3.0,7.0,3.0,1.0,2.0,3.0,1.0,6.0,2.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,5.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0
ISFP,SP,isfp vibes,4bBaTt3z6L379qMIGIcgGL,50,0.58782,0.1316514709219702,0.4459299999999999,0.1583121435516503,-8.93222,3.0128395060785684,0.84,0.3703280399090204,0.04844,0.0231804280568318,0.518096,0.3294172679265057,0.170504,0.1153868063762676,0.3462,0.1744436052957271,121.87364,28.67439809005481,0.0162781192,0.0904616210478428,3.0,4.0,6.0,0.0,4.0,0.0,4.0,3.0,5.0,4.0,1.0,4.0,0.0,2.0,2.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
ISFP,SP,ISFP-T,19uXgbgszpjjwBEwYqiu26,22,0.5165454545454545,0.1494299413079833,0.5684090909090909,0.1461667863682767,-7.466272727272727,2.289608849559829,0.5454545454545454,0.5096471914376255,0.0555545454545454,0.0500123958660224,0.23378,0.2322608796775114,0.1737,0.120521478030543,0.3458181818181817,0.1935551198382115,113.7420909090909,26.37063041287209,0.0374155568181818,0.1073439463490962,3.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
ISFP,SP,isfp ,47TMyNDdnQW2VXyXa6x8cs,50,0.69218,0.1305438686137846,0.5674800000000001,0.1809044442770372,-7.084980000000001,2.974448269813399,0.72,0.4535573676110727,0.068272,0.0688667866394303,0.37754694,0.2659201738039728,0.169228,0.1068468597802385,0.540494,0.2010772462086577,116.7747,29.613593773358023,0.0012591968,0.0062883004660317,3.0,2.0,2.0,0.0,7.0,2.0,3.0,3.0,3.0,1.0,0.0,4.0,2.0,7.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,3.0,0.0,1.0
ISFP,SP,ISFP ✨,1BLgqXJBD5VkdT1tmTNuhu,50,0.59024,0.1275183156112349,0.6428600000000002,0.1967329081339905,-7.7616,3.484966699691574,0.64,0.4848732213850611,0.06721,0.0630001368641208,0.238639448,0.2824125173811126,0.19777,0.1416057710256015,0.51042,0.1846768926906599,124.48612,32.23680827281075,0.1096657652,0.2410036158005288,4.0,4.0,1.0,3.0,2.0,1.0,3.0,0.0,3.0,1.0,1.0,3.0,6.0,6.0,0.0,1.0,2.0,1.0,3.0,0.0,0.0,3.0,1.0,1.0
ISFP,SP,an isfp-t's playlist,02JryCXPwE1blksqBy3Vlx,50,0.7237600000000001,0.0932095641935035,0.5820000000000001,0.1469602195236826,-7.244339999999999,2.292505603758758,0.62,0.4903143514780145,0.083582,0.076682187192679,0.1958806,0.1702318233086269,0.144314,0.0847895955544412,0.586074,0.2444707242687552,109.55888,22.613767156440662,0.063568961,0.1763157360350059,3.0,5.0,3.0,1.0,2.0,0.0,2.0,2.0,7.0,1.0,1.0,2.0,1.0,1.0,0.0,3.0,3.0,2.0,2.0,2.0,3.0,0.0,2.0,2.0
ISFP,SP,it's an isfp aries!,2dKXk82Bg61UcaXp0nixr1,50,0.71958,0.110465451243216,0.6525799999999999,0.1755054612790596,-5.55374,2.527247198120549,0.6,0.4948716593053935,0.094452,0.0628139989596755,0.294633,0.2489537117065117,0.153582,0.1159137129638302,0.63524,0.1833314785311245,118.53068000000002,29.88985636035157,0.0001247384,0.0005843682049395,8.0,2.0,5.0,4.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,6.0,3.0,2.0,2.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0
ISFP,SP,isfp in a mood,0Arg6xI0aQjdfdlolBU0xM,50,0.53098,0.1308021546973496,0.56924,0.2180798917453726,-7.772560000000001,2.921391038249989,0.8,0.4040610178208844,0.05032,0.0324058699646108,0.362682848,0.3446083067395474,0.141982,0.1143330378628101,0.4219,0.1887661602758983,123.93734,30.919654856305577,0.0397878756,0.1392960172022546,6.0,4.0,3.0,0.0,0.0,1.0,5.0,1.0,3.0,7.0,0.0,1.0,1.0,8.0,0.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0
ISFP,SP,playlist 👩‍❤️‍💋‍👩(my moment as an isfp),2mwwoG9TOwoIDJ2zr8qMea,50,0.53634,0.1296522208346117,0.514214,0.2130229938819962,-8.66096,4.002829045277139,0.82,0.3880879344916035,0.064714,0.0476955267230351,0.3390450199999999,0.3307590142663825,0.15619,0.0907238110859502,0.40426,0.180896498764642,132.05458000000002,34.33399189420637,0.0778798702,0.1797108468706445,8.0,4.0,6.0,4.0,2.0,0.0,4.0,1.0,1.0,3.0,0.0,4.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,3.0
ISFP,SP,ISFP-A,2RJZ7KZXeK1zFXFstIGqmI,11,0.5695454545454545,0.1188800770830534,0.7090909090909091,0.168008008467129,-6.153272727272727,2.1801878401142,0.4545454545454545,0.5222329678670934,0.0527,0.0286444060856565,0.1194427272727272,0.1361358919676151,0.1552454545454545,0.1390039881703857,0.5075454545454545,0.2497484188684139,129.53827272727273,34.76738018629218,0.1368500536363636,0.2823223221748357,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0
ISFP,SP,ISFP,4jO8iqFZeKMKWv7SWZz560,50,0.5489999999999999,0.1491617393630012,0.6518799999999999,0.152278563219931,-6.97874,2.266529377885124,0.6,0.4948716593053935,0.055222,0.0456442288638052,0.2216427999999999,0.2498655622859817,0.17787,0.1425139438219063,0.432152,0.207007478165226,123.0614,28.45595133119371,0.0235840121999999,0.0838161754876539,8.0,4.0,3.0,3.0,1.0,5.0,3.0,5.0,2.0,2.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,2.0
ISFP,SP,ISFP,2ntlosKFCzExUOYj3P17lm,50,0.5719,0.1620254767067229,0.539776,0.2082022119116364,-8.6719,3.956685111482663,0.72,0.4535573676110727,0.06259,0.0603494323054644,0.35231182,0.3426010846002876,0.177676,0.1201606230452066,0.456676,0.2153744044823396,120.95182,28.33320558572321,0.0427342372,0.1138124339297852,7.0,5.0,1.0,3.0,6.0,0.0,5.0,1.0,1.0,3.0,1.0,1.0,4.0,2.0,0.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
ISFP,SP,isfpboy,4MfrD3Iap8XejGjz54FiM7,25,0.6604800000000001,0.1148746128031196,0.7287200000000001,0.1871640367876977,-4.99556,2.5021157060908807,0.76,0.4358898943540673,0.073464,0.0593147387529721,0.2032256,0.2598975445260433,0.18642,0.1377622257127596,0.5970399999999999,0.1755326370412826,125.90192,26.992821784874582,0.0012710231999999,0.0058514591717612,3.0,4.0,3.0,0.0,2.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
ISFP,SP,ISFP 짝사랑,2wOtRpWH9gLslTXvg4wU0z,50,0.5966999999999999,0.132298248403417,0.48884,0.1789950814510652,-6.59562,2.3016972255184176,0.8,0.4040610178208843,0.0566919999999999,0.0466267543413453,0.5393684000000001,0.2984840292610617,0.1531679999999999,0.1005784909046316,0.4264199999999999,0.2081403657072186,115.7575,30.859505918942133,0.0019438175999999,0.0131275775661277,3.0,3.0,0.0,0.0,5.0,1.0,2.0,0.0,1.0,6.0,1.0,3.0,1.0,4.0,1.0,6.0,2.0,0.0,1.0,2.0,1.0,3.0,0.0,4.0
ISFP,SP,ISFP,0I9Vyf4PYUAmdqF1zlq2lV,15,0.5882,0.1584866826311553,0.6578,0.1870420884644492,-6.9792000000000005,3.197297479345419,0.6,0.50709255283711,0.0750666666666666,0.0711830102790051,0.1686666666666666,0.2334959883615827,0.1316533333333333,0.0597676437388595,0.4649333333333333,0.1900189714839271,131.99640000000002,35.8005395665644,0.013426498,0.0491424705644479,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
ISFP,SP,isfp kpop 💓👩🏻‍🎨,4eMZ9wrtG6jzOy9tgI2Z1u,50,0.6579200000000001,0.1087926017892835,0.78664,0.1370311688065521,-3.99828,1.5057396045580704,0.6,0.4948716593053935,0.085974,0.0650079737966263,0.1656943999999999,0.1836830156253552,0.1773759999999999,0.1308827790858082,0.62632,0.1701253367493555,125.981,27.32667611006669,2.5996400000000004e-05,0.0001376503304481,4.0,4.0,1.0,2.0,1.0,4.0,1.0,3.0,5.0,2.0,1.0,5.0,2.0,5.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0
ISFP,SP,isfp,1b4WcmjeYFyh6sAjUjMbWU,50,0.55592,0.153527214897834,0.6921200000000001,0.1846704334201656,-6.53192,2.3284289688236446,0.7,0.4629100498862757,0.04705,0.0253121109191563,0.159166708,0.2219599740891751,0.1802119999999999,0.135752897725302,0.4545899999999999,0.2173087761312769,118.10622,28.43556063782368,0.0328314274,0.1148861050633965,6.0,5.0,3.0,3.0,3.0,0.0,2.0,1.0,2.0,5.0,1.0,2.0,2.0,5.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0
ISFP,SP,isfp,5JChXVeAdf1V3NB8oc23wY,50,0.53944,0.1310001028197134,0.5949399999999999,0.2024410632298512,-4.97886,2.115416647434944,0.76,0.4314191105869002,0.0511699999999999,0.0304237437484848,0.4735372,0.2918197751900991,0.1623679999999999,0.0931724480603092,0.4025399999999999,0.1931807031813287,122.84848,31.568421458108016,3.45514e-05,0.0001993858181456,5.0,3.0,4.0,0.0,1.0,3.0,2.0,2.0,3.0,3.0,0.0,3.0,1.0,3.0,1.0,4.0,0.0,2.0,0.0,1.0,0.0,5.0,2.0,2.0
ISFP,SP,ISFP,01Fo2OwTmk8vQ9hMotvLQJ,50,0.6371999999999999,0.1293776310981594,0.66852,0.1773710787919968,-5.97082,2.3851644335563207,0.58,0.4985693819032897,0.083766,0.0707946631506376,0.20982184,0.2758946302709446,0.166806,0.1131245356919099,0.4803639999999999,0.1981411636141449,118.41306,29.676497792030787,0.0204472819999999,0.1214612357673361,3.0,4.0,0.0,3.0,3.0,4.0,3.0,2.0,4.0,3.0,0.0,4.0,2.0,3.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
ISFP,SP,What it feels like to be an isfp,1vZRFBfK0LsAsNwfLO7Wb3,50,0.5738800000000001,0.1439317638781003,0.61828,0.1659035913796114,-6.5706,2.648332305432988,0.72,0.4535573676110727,0.0827079999999999,0.0865804329122077,0.16131978,0.2228951902612608,0.17896,0.1082192049801264,0.4384140000000001,0.2029987393245262,122.96746000000002,35.40984008874669,0.022569689,0.0737674255419707,5.0,3.0,4.0,2.0,3.0,2.0,6.0,1.0,2.0,5.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0
ISFP,SP,isfp(ussy),1wKDahMG9ZRKHC0A8PeM6T,50,0.52942,0.1177311170352483,0.58968,0.2031328548873713,-8.28772,3.449590783420727,0.7,0.4629100498862757,0.051588,0.0308116572161927,0.286290588,0.3098715614838085,0.1936939999999999,0.1536515756442451,0.422994,0.2166519492322246,131.60266,28.436771281614533,0.0920836976,0.1889279168551676,6.0,4.0,2.0,4.0,1.0,0.0,1.0,3.0,2.0,4.0,1.0,3.0,3.0,7.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0
ISFP,SP,ISFP JOHNNY,6AKSKfPkDvNGU3keZ3SVcb,50,0.72372,0.126871144658424,0.6523599999999999,0.1453570916110826,-6.4805600000000005,2.175947432963492,0.34,0.4785181206984065,0.1058959999999999,0.0957386492659328,0.1718549399999999,0.1826573783486459,0.1742459999999999,0.1662968089205047,0.6034,0.2293123705021299,126.38949999999998,27.95634750255608,0.0558135164,0.1927270306820333,2.0,6.0,2.0,3.0,0.0,4.0,1.0,1.0,0.0,0.0,2.0,3.0,4.0,0.0,4.0,0.0,5.0,1.0,2.0,3.0,0.0,1.0,4.0,2.0
ISFP,SP,ISFP,6Q3pf07WQ6PV399gLwoSB7,44,0.500409090909091,0.1253859749179751,0.373340909090909,0.1432965607892878,-7.930545454545455,2.04954544540236,0.9318181818181818,0.2549717059293526,0.0394431818181818,0.0208639490757608,0.6682886363636364,0.2417846256830692,0.18015,0.096025697868658,0.270025,0.1158786637362647,116.75775,28.817478591610108,7.601227272727272e-05,0.0002338986489005,3.0,4.0,4.0,0.0,3.0,0.0,2.0,1.0,2.0,4.0,0.0,5.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,6.0
ISFP,SP,sealed valley,6ErFlVU6ylwocEy5v6uXgD,50,0.57848,0.1232596794228695,0.453794,0.1818893007253789,-10.677519999999998,3.114642897210346,0.88,0.328260722659316,0.05137,0.0400190732587574,0.482436,0.3513496289325212,0.168902,0.0930037029984751,0.448866,0.2483065745059062,121.58654,35.537003493748514,0.0550522308,0.1390531124723144,7.0,1.0,3.0,0.0,2.0,0.0,4.0,3.0,3.0,7.0,0.0,4.0,0.0,7.0,0.0,5.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ISFP,SP,isfp-t m00d,62H0DUHGEonuBPnHwtVfh9,50,0.5443399999999999,0.1555640966395051,0.4160440000000001,0.2136151958593789,-9.3819,5.332537471762866,0.86,0.3505098327538654,0.059058,0.0658209106715537,0.5841660000000001,0.339128851323505,0.1295419999999999,0.0662665122741463,0.418226,0.2235615285895722,123.5683,28.39172613183105,0.0952797373999999,0.2711455455777253,4.0,5.0,4.0,0.0,5.0,2.0,2.0,4.0,2.0,3.0,0.0,8.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
ISFP,SP,if isfp was a song,6iVuPtsb78iAoMvv3FmH79,28,0.5265357142857143,0.145031409661355,0.7020357142857143,0.1906586016442803,-6.254892857142858,2.179004790491321,0.6785714285714286,0.4755948656056708,0.0664428571428571,0.0673483725150302,0.1532210714285714,0.208623689811731,0.1853928571428571,0.1153050284103845,0.4418785714285714,0.1987047583861317,129.48828571428572,32.39094063544122,0.0049960189285714,0.0214743558887239,6.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0
ISFP,SP,Isfp Sancturay ,7kRjb8P0os9Y6msRJKW6je,50,0.63068,0.1692691902725071,0.5858,0.1858447893116342,-7.285899999999999,2.8834589507062804,0.44,0.5014265364224069,0.098832,0.0782424866054503,0.31767612,0.3017868693456604,0.15988,0.1173329729045175,0.421932,0.2279929048663307,123.28253999999998,28.26819529061172,0.0599238636,0.1832540584291615,2.0,2.0,4.0,3.0,1.0,4.0,2.0,2.0,0.0,5.0,3.0,2.0,3.0,2.0,3.0,0.0,3.0,2.0,2.0,0.0,0.0,1.0,3.0,1.0
ISFP,SP,isfp,6MAGKWdpOT47koGMxcIFBh,34,0.565764705882353,0.1396894952393124,0.703970588235294,0.1775975165834623,-5.833323529411764,2.350065501609228,0.4117647058823529,0.4995541684356421,0.0624088235294117,0.0744978517796728,0.123040294117647,0.2103476769899358,0.1933441176470588,0.1502560021312645,0.4349941176470588,0.2100247242893898,118.71279411764706,27.95653842618056,0.0102906682352941,0.0511867451165519,2.0,2.0,1.0,4.0,2.0,3.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0
ISFP,SP,isfp cat-nip.,5QoBxhlnYD8YmgyGJmvluX,19,0.571842105263158,0.1137185918337673,0.7028421052631578,0.1307377626131769,-5.559684210526316,1.4959826964474472,0.8421052631578947,0.3746343246326775,0.0760157894736842,0.0472717235559823,0.0813731578947368,0.170597155149285,0.1953578947368421,0.1114888500443453,0.419,0.1792385127266024,127.91794736842104,32.43740790691048,0.0005452389473684,0.0014743437977241,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
ISFP,SP,isfp playlist,2o0PEPLJB20AGFO7ByrZaG,50,0.4976400000000001,0.1562040476101561,0.7300799999999998,0.1959330206254897,-6.899179999999999,2.520346329376183,0.52,0.5046720495044484,0.0586419999999999,0.0371596670203222,0.1860056468,0.2637842382900026,0.191664,0.1152610555324259,0.405072,0.2143066571099289,126.57964,33.57961869078885,0.1823277848,0.3180359915186753,2.0,3.0,3.0,4.0,1.0,4.0,6.0,1.0,0.0,3.0,1.0,1.0,3.0,2.0,2.0,1.0,4.0,0.0,1.0,0.0,1.0,2.0,3.0,2.0
ISFP,SP,isfp,4anvNQEi35gwuHglEYeDBQ,30,0.6094333333333334,0.144022671427305,0.5560333333333333,0.2049929323143863,-7.535166666666668,3.228471380393976,0.6333333333333333,0.4901325178535609,0.0829133333333333,0.0780320656164362,0.332833,0.3146747667381739,0.2048733333333333,0.1406620992340138,0.4096833333333332,0.223442915773124,115.5461,25.93769451157643,0.0101592976666666,0.032307668737152,4.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,5.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
ISFP,SP,İsfp,5NqLWJFRVRYCeWeEqwySbE,50,0.53782,0.1773691745530566,0.4874599999999999,0.2649847203912261,-10.20572,5.161309626718508,0.28,0.4535573676110727,0.067628,0.0670738491575988,0.410191508,0.3554791324253776,0.171474,0.179574594596479,0.3687720000000001,0.2560654906982403,116.23442,28.671046513996576,0.1151643268,0.2675122064004101,1.0,4.0,0.0,5.0,4.0,2.0,1.0,5.0,0.0,0.0,1.0,0.0,3.0,2.0,2.0,1.0,3.0,2.0,4.0,6.0,1.0,0.0,2.0,1.0
