mbti,function_pair,playlist_name,playlist_id,track_count,danceability_mean,danceability_stdev,energy_mean,energy_stdev,loudness_mean,loudness_stdev,mode_mean,mode_stdev,speechiness_mean,speechiness_stdev,acousticness_mean,acousticness_stdev,liveness_mean,liveness_stdev,valence_mean,valence_stdev,tempo_mean,tempo_stdev,instrumentalness_mean,instrumentalness_stdev,Cminor_count,CMajor_count,C#/Dbminor_count,DMajor_count,D#_EbMajor_count,Eminor_count,EMajor_count,Fminor_count,FMajor_count,F#/GbMajor_count,Gminor_count,GMajor_count,G#/Abminor_count,G#/AbMajor_count,Aminor_count,AMajor_count,A#/Bbminor_count,A#/BbMajor_count,Bminor_count,C#/DbMajor_count,F#/Gbminor_count,BMajor_count,D#_Ebminor_count,Dminor_count
INTJ,NT,entp & intj,68VnXmAXNGCOQ6Foq3Sl0t,50,0.60146,0.1130773998964733,0.63332,0.1556274253150905,-6.739899999999999,2.4771412856314017,0.88,0.328260722659316,0.055222,0.0317995847104188,0.20436746,0.2726248647832589,0.148286,0.0960869015898777,0.4744,0.2194559841507901,120.82158,28.917450889780337,0.0211224284,0.1148352374019596,0.0,5.0,1.0,7.0,1.0,1.0,5.0,0.0,6.0,1.0,0.0,6.0,0.0,5.0,1.0,3.0,1.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0
INTJ,NT,ENFP x INTJ Playlist,3w7ZOeuhRkHqZiz2nQD8T2,22,0.5270454545454545,0.1503340652308424,0.6575000000000001,0.1832299492051293,-6.376454545454544,3.0613315298952406,0.6818181818181818,0.4767312946227962,0.0417863636363636,0.0193713164352064,0.2226862909090909,0.2952609963582582,0.1802818181818181,0.113772252188156,0.4488636363636363,0.2239288355183926,131.59377272727272,30.51314579454601,0.0935148636363636,0.2417272739058441,1.0,2.0,1.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
INTJ,NT,INTJ,2TUkwOIgb1m74zYu4Aphmd,45,0.7108666666666668,0.1197301131712486,0.5616888888888889,0.1523319972091791,-6.35271111111111,1.702926660223807,0.4,0.4954336943068623,0.0867444444444444,0.0685723624275034,0.243663111111111,0.2357896567322646,0.1970822222222222,0.1771969157448711,0.5378666666666667,0.2161382764469415,120.82262222222222,28.312391132673604,0.0016928791111111,0.0077634176467042,3.0,4.0,1.0,4.0,0.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,0.0,2.0,6.0,0.0,3.0,0.0,1.0,0.0
INTJ,NT,INTJ,5h0KA4RH6xQaJwfofa9E5b,28,0.5918571428571429,0.1446934727560336,0.65425,0.1902479133092358,-6.635785714285715,3.002889945778071,0.5714285714285714,0.5039526306789697,0.0492928571428571,0.0203108241270406,0.2547554999999999,0.2750732076874163,0.1720107142857142,0.1112676264497773,0.4925,0.2179902308378536,122.37960714285715,26.086885067858347,0.1062471328571428,0.2424651060902371,0.0,3.0,2.0,2.0,0.0,2.0,1.0,0.0,2.0,3.0,1.0,0.0,1.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0
INTJ,NT,iNTj(-T) 💡,1YplFRqYt6Wz8JFcCsPXXa,50,0.5628599999999999,0.1638717778991756,0.7612000000000001,0.1276116557916147,-5.4987,1.858519942736968,0.42,0.4985693819032897,0.076242,0.0611844020739179,0.0520822539999999,0.073044257513332,0.178204,0.1395748792671839,0.377112,0.2188191515328377,123.75374,30.42209034453452,0.0688952041999999,0.1679022742094789,1.0,2.0,2.0,4.0,0.0,4.0,0.0,5.0,0.0,0.0,4.0,1.0,1.0,4.0,0.0,3.0,0.0,1.0,4.0,4.0,3.0,2.0,2.0,3.0
INTJ,NT,Intj,3tVBE0TTj9Z58diPmtmU2B,50,0.5441,0.1402963699764588,0.594862,0.2123692326480231,-8.0028,4.065748619471536,0.46,0.5034574339058886,0.058778,0.0688193028510021,0.22365624,0.2563372270615696,0.229602,0.1721522575856521,0.344848,0.1886220053818899,115.24312000000002,27.21472960615862,0.1987549392,0.3080303313237554,0.0,3.0,3.0,3.0,0.0,4.0,2.0,3.0,2.0,1.0,4.0,1.0,1.0,0.0,4.0,3.0,4.0,3.0,2.0,2.0,1.0,3.0,0.0,1.0
INTJ,NT,INTJ,1kGkg635EhAiV1dkks0vR6,35,0.50682,0.1687905207123698,0.7016171428571429,0.2322930976738024,-7.849742857142857,4.759763231524029,0.6285714285714286,0.4902408943099113,0.0480257142857143,0.0233020113100229,0.1917510251428571,0.3036384477329764,0.1468399999999999,0.1218836238577844,0.3880971428571428,0.2545064306199172,118.52048571428573,24.335050921968293,0.271034254,0.3377383472422959,0.0,1.0,1.0,5.0,1.0,3.0,3.0,3.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,3.0,0.0,2.0,1.0,0.0,0.0,3.0
INTJ,NT,INTJ,56jqoDP7mPvmdpXTJ2qeV3,50,0.5894600000000001,0.1526145217366223,0.6914800000000001,0.1700249969617313,-6.3251800000000005,2.593579550603012,0.52,0.5046720495044484,0.063506,0.063866942073313,0.1713046,0.2215861999224717,0.179584,0.1341955858028854,0.465026,0.2328352897808812,127.13581999999998,27.75355991630917,0.1216994597999999,0.2663444840958197,2.0,5.0,2.0,0.0,0.0,2.0,1.0,2.0,3.0,2.0,2.0,5.0,1.0,1.0,6.0,2.0,3.0,3.0,0.0,3.0,3.0,1.0,1.0,0.0
INTJ,NT,intj,4XnbIigMNnnOmOviQmCjlV,31,0.4819354838709678,0.1297009214780607,0.7959354838709678,0.1376880376028532,-7.038838709677422,2.4393476053619225,0.5806451612903226,0.5016103101271011,0.0741096774193548,0.0701085223294986,0.0448286522580645,0.0802814912091555,0.1718645161290322,0.1217697459644967,0.280441935483871,0.2019548312109972,129.2465806451613,26.556752495707748,0.5223119032258065,0.3768066860311225,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,4.0,0.0,3.0,1.0,1.0,3.0,1.0,2.0,4.0,2.0,1.0,0.0,1.0
INTJ,NT,INTJ (ﾉ◕ヮ◕)ﾉ*:･ﾟ✧,08wTlfsHnp1Odns1kiGcmw,50,0.61546,0.1365858046826841,0.5700400000000001,0.1708321720883047,-7.192920000000002,2.6965067791118043,0.56,0.5014265364224069,0.077672,0.0560880249869682,0.3110096,0.297764212333812,0.19018,0.1043768193046869,0.3969519999999999,0.1905140513752951,136.72248,26.333473684561824,0.0255114146,0.0821552711665298,3.0,3.0,2.0,5.0,0.0,1.0,2.0,3.0,5.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,0.0,2.0,4.0,4.0,1.0,0.0,0.0
INTJ,NT,INFJ/INTJ,5CStUmcoi2wvtxn0A8kBg4,12,0.5454166666666668,0.1076504936722483,0.7885833333333333,0.1242017847429469,-5.841166666666667,1.4392403193941228,0.25,0.4522670168666454,0.1097666666666666,0.0814757446710183,0.1274564833333333,0.2096088444370168,0.2025166666666666,0.2160480621332094,0.4816666666666667,0.1836802227852096,140.53400000000002,33.57778559486235,0.0013000491666666,0.0040250922815608,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
INTJ,NT,my fcking intj vibes,6jCjW99UMLEVffwAHjzhcw,50,0.41114,0.117965406551485,0.7418399999999999,0.1871250111447381,-6.004020000000001,2.360958353408762,0.78,0.4184519575964803,0.0579159999999999,0.0346627327961596,0.1135455126,0.2081926828551206,0.2207259999999999,0.1852451203576669,0.327712,0.2374537021597847,123.8908,31.18472194874291,0.1559149062,0.2836816140532954,1.0,5.0,1.0,5.0,4.0,2.0,3.0,1.0,5.0,0.0,1.0,2.0,0.0,6.0,1.0,4.0,0.0,2.0,1.0,2.0,0.0,1.0,2.0,1.0
INTJ,NT,INTJ-T,2H6CzbTUmnrNBmyeEQ343m,50,0.6589,0.1332862884691353,0.65634,0.1667504073978439,-6.27044,2.41850149388384,0.54,0.5034574339058886,0.103134,0.1034081503320799,0.1682802199999999,0.2027887696000185,0.183154,0.1223537564538471,0.53706,0.2023476912723871,122.95030000000004,30.96074056637482,0.015905904,0.0563402230344351,2.0,4.0,0.0,5.0,0.0,3.0,3.0,2.0,1.0,4.0,2.0,3.0,1.0,4.0,4.0,1.0,3.0,0.0,4.0,2.0,1.0,0.0,0.0,1.0
INTJ,NT,my fcking intj vibes,6jCjW99UMLEVffwAHjzhcw,50,0.41114,0.117965406551485,0.7418399999999999,0.1871250111447381,-6.004020000000001,2.360958353408762,0.78,0.4184519575964803,0.0579159999999999,0.0346627327961596,0.1135455126,0.2081926828551206,0.2207259999999999,0.1852451203576669,0.327712,0.2374537021597847,123.8908,31.18472194874291,0.1559149062,0.2836816140532954,1.0,5.0,1.0,5.0,4.0,2.0,3.0,1.0,5.0,0.0,1.0,2.0,0.0,6.0,1.0,4.0,0.0,2.0,1.0,2.0,0.0,1.0,2.0,1.0
INTJ,NT,INTJ,1WNIdvAWIxz4jnmbJS4Kyc,20,0.5511300000000001,0.2047493489482612,0.52421,0.1871779842542217,-8.296899999999999,4.312129940186478,0.4,0.5026246899500346,0.088285,0.0836447329011532,0.33412,0.3544737754385847,0.1848449999999999,0.1020974069210378,0.3556149999999999,0.2425232300864784,132.4907,37.34768093709364,0.120103549,0.261614260329675,3.0,0.0,0.0,3.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
INTJ,NT,INTJ 플리,38y7G0UpbRJZ6gsAcew6oi,50,0.54586,0.1212694772910685,0.72396,0.1542599131865648,-4.16472,1.3538218319457924,0.68,0.4712120714991611,0.0599059999999999,0.0401513128359332,0.2819337999999999,0.2384378484019922,0.186946,0.1027876694145434,0.47678,0.1747765091860611,136.994,33.614147036323736,0.0002239342,0.0015267029107946,1.0,2.0,0.0,2.0,4.0,1.0,4.0,4.0,2.0,4.0,0.0,2.0,0.0,4.0,3.0,3.0,2.0,0.0,3.0,5.0,1.0,2.0,0.0,1.0
INTJ,NT,female intj ,35fdw7SNeTjWN9sByB6P0t,50,0.46056,0.1487062794606213,0.53328,0.2063305293623287,-8.4848,2.835823330037271,0.58,0.4985693819032897,0.03949,0.0161906908249078,0.3156090166,0.2978503953849861,0.148282,0.093079888202313,0.312538,0.2239488925753246,111.61518,25.11510105753516,0.1058614897999999,0.2124927805332656,2.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,5.0,1.0,4.0,3.0,0.0,0.0,1.0,2.0,1.0,2.0,5.0,3.0,2.0,1.0,0.0,1.0
INTJ,NT,INTJ - The Mastermind,7qyWIVr7p7jk73N0YX7zR4,50,0.6079399999999999,0.1308950989868433,0.59238,0.167195216463161,-7.490079999999999,2.7870809676075075,0.44,0.5014265364224069,0.082882,0.0886416626833302,0.2190556,0.2260841962737216,0.177786,0.119657789277146,0.4114779999999999,0.2279970097279742,119.84592,29.741943129114983,0.096175345,0.1949394628915954,3.0,4.0,1.0,4.0,1.0,4.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,5.0,5.0,2.0,3.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0
INTJ,NT,INTJ songs based on personality database,0B80emfdyjGapBQ3BgAmAK,50,0.57806,0.1809149546508705,0.67206,0.1748141181894853,-6.434899999999999,2.7933789446781883,0.54,0.5034574339058886,0.07082,0.0682652091149672,0.24041952,0.2580033866692957,0.183604,0.1459293566302908,0.4202779999999999,0.2123624234507544,128.34864,26.10719292139816,0.0636267086,0.1726491398098016,3.0,3.0,3.0,1.0,0.0,5.0,1.0,2.0,6.0,5.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,0.0,2.0,3.0,0.0,0.0,2.0
INTJ,NT,"intj 5w4, ili",57lfyYeJB1bojarR6OY9f0,50,0.5638400000000001,0.14670814564979,0.6710400000000001,0.1640060924702095,-6.962339999999999,3.404687528651506,0.4,0.4948716593053935,0.092044,0.0980311074327419,0.1472938999999999,0.18934182825199,0.154802,0.0846723974733062,0.468016,0.2294787984159952,134.41822,33.776816414722646,0.0952126916,0.2272245849941179,1.0,2.0,1.0,0.0,0.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,1.0,5.0,1.0,2.0,1.0,4.0,4.0,2.0,2.0,2.0,3.0
INTJ,NT,Intj,03U7AlUKtjM8Ss3kTXmZxe,50,0.5808400000000001,0.1439422162975583,0.62628,0.1797356380683495,-6.4495000000000005,2.716867105205357,0.5,0.5050762722761054,0.070838,0.071484774716904,0.22907076,0.2750314397796138,0.153034,0.1132798406151594,0.38194,0.1997770563525701,120.39586,28.79947474861871,0.0411268058,0.1244608615852523,3.0,5.0,1.0,0.0,0.0,5.0,2.0,0.0,3.0,2.0,1.0,4.0,3.0,7.0,3.0,2.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,3.0
INTJ,NT,INTJ,2m9IxtOxhE2uadAk9IlND5,46,0.5841739130434783,0.1243517063007314,0.663913043478261,0.1589302888532448,-6.584543478260868,2.544121142350835,0.3260869565217391,0.4739595775584879,0.0783434782608695,0.077801827034171,0.1617280434782609,0.2105882940887219,0.1716695652173913,0.1247786713782362,0.3901369565217391,0.1688099725315034,117.3308043478261,32.26006447304955,0.0300900034782608,0.1116115650041023,3.0,2.0,2.0,2.0,0.0,8.0,0.0,1.0,1.0,2.0,3.0,0.0,1.0,3.0,5.0,2.0,3.0,1.0,3.0,2.0,0.0,0.0,1.0,1.0
INTJ,NT,INTJ 4w5,6qcV69VA7HDuebnnQEhIIq,50,0.5415,0.1426573245399547,0.6668,0.1937693769112432,-6.855479999999999,3.3165837798824853,0.54,0.5034574339058886,0.0566859999999999,0.0517656256997018,0.198391568,0.2535607937166085,0.17776,0.1421098066385889,0.487686,0.2474225469490917,126.59996,31.33316859499609,0.0766643026,0.1953149669550089,3.0,4.0,3.0,3.0,0.0,4.0,0.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,3.0,2.0,1.0,5.0,2.0,2.0,2.0,1.0,0.0,0.0
INTJ,NT,intj 5w4 ꨄ︎,76vvAUwbOvD3OldLByFsVI,50,0.48094,0.1718143765812395,0.60172,0.2002374141882988,-8.614659999999999,2.883872061259703,0.52,0.5046720495044485,0.049678,0.0328338382571072,0.2791483982,0.3193966568100663,0.16621,0.1159952818357853,0.415368,0.2337672044874506,124.12564,32.4419236820859,0.2471581499999999,0.3469290034895949,3.0,2.0,0.0,3.0,0.0,3.0,2.0,4.0,0.0,3.0,1.0,3.0,2.0,2.0,3.0,3.0,0.0,2.0,5.0,4.0,2.0,2.0,0.0,1.0
INTJ,NT,Intj,6xIFCYE0CERtR6FjLm1e4Z,40,0.56355,0.1302311455914109,0.46576,0.1687910752288849,-8.66195,3.0548316832225826,0.625,0.4902903378454601,0.08579,0.1086192994137239,0.46574425,0.3293546603150135,0.1948425,0.1573725660898122,0.32693,0.1723618468699214,120.6314,27.271465020213306,0.0986701965,0.2390596884167414,1.0,1.0,2.0,4.0,3.0,4.0,3.0,0.0,3.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,3.0,1.0,0.0,2.0,2.0,1.0,0.0
INTJ,NT,.Intj.🎧,3oPtuD0YM4ic2erdHvZ3DA,50,0.54864,0.1438956197657006,0.70148,0.154914886440317,-6.08442,2.23281272316661,0.54,0.5034574339058886,0.058912,0.0482737797592533,0.115618828,0.158991219016731,0.2094,0.150522122585868,0.47296,0.2261159689817847,123.7089,32.2573618075892,0.064864541,0.1756365155000165,2.0,8.0,4.0,3.0,1.0,3.0,4.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,1.0,0.0,0.0
INTJ,NT,intj/infj ☆,1vI8MAM2u4BkrtEYlXUqwJ,50,0.4613,0.1567130811257259,0.44582,0.2271054497499398,-10.833139999999998,4.612635131630403,0.5,0.5050762722761054,0.040328,0.0131091810793591,0.41928928,0.3640334086011853,0.142578,0.0830538951893434,0.2723159999999999,0.1809301380113781,116.96162,26.046571075898587,0.183443612,0.3085058364379643,3.0,7.0,1.0,5.0,1.0,4.0,1.0,3.0,0.0,3.0,2.0,1.0,1.0,0.0,3.0,3.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0
INTJ,NT,INTJ kpop playlists,6E8QS3EwGdx1Ia7xaAVTNv,32,0.63053125,0.0878705001601054,0.8265625,0.0996312353858775,-3.44878125,1.2358248057895744,0.28125,0.4568034093991743,0.09656875,0.0964073797118417,0.0951835625,0.0946718264069188,0.19155,0.105288565074674,0.5100625,0.1636487066662868,116.0769375,23.22145562931736,0.00249300875,0.014052212817781,2.0,1.0,1.0,1.0,0.0,4.0,0.0,2.0,1.0,0.0,3.0,3.0,1.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,3.0
INTJ,NT,bout intj,5id55ekOIxRPIQunQNm4YG,50,0.58522,0.1472080701536683,0.48874,0.1717486072189019,-8.150260000000001,3.2938196040587333,0.78,0.4184519575964801,0.0609479999999999,0.070119822345142,0.4682292,0.3077308775991099,0.160056,0.1091873977179059,0.3802039999999999,0.2114886458668933,120.38342,31.052753755497942,0.106317052,0.2397287625342938,1.0,1.0,1.0,3.0,1.0,1.0,4.0,1.0,6.0,5.0,1.0,6.0,0.0,7.0,0.0,2.0,3.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0
INTJ,NT,INTJ,7pqb45AEs2k7oOV1h0V0Y9,43,0.533674418604651,0.1530268760911022,0.680539534883721,0.2186387824913556,-7.123395348837208,3.426264188932138,0.2093023255813953,0.4116250914932711,0.0565348837209302,0.0337885714950578,0.1305806046511628,0.2202170337298984,0.1811348837209302,0.1252683156149629,0.371753488372093,0.2102778019088956,123.803511627907,33.10770244316778,0.0736477379069767,0.204263001600028,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,1.0,21.0,0.0,2.0,5.0,0.0,0.0,0.0,3.0
INTJ,NT,intj :|,0fpauj7CeIsTbQzOXUhLCQ,50,0.6274399999999999,0.1634173522622617,0.64822,0.1444418236113185,-6.13596,2.184915437209208,0.5,0.5050762722761054,0.072622,0.0612109743728481,0.1659869999999999,0.2065457313323919,0.167722,0.132235060172314,0.461102,0.232535252969242,117.19750000000002,29.49297599827277,0.0426221776,0.133034329916261,4.0,4.0,0.0,3.0,0.0,6.0,3.0,4.0,1.0,3.0,1.0,4.0,0.0,3.0,2.0,1.0,4.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0
INTJ,NT,☠︎︎༒︎✞︎ INTJ ☠︎︎༒︎✞︎,3NIdstmDcWBXiHAnQoziqI,40,0.5651249999999999,0.1381682711545822,0.710825,0.1660056976933824,-7.129099999999999,3.7083700531745816,0.5,0.5063696835418333,0.06371,0.0497767570102908,0.17707492,0.2494137347843674,0.2160775,0.141042549476463,0.4293224999999999,0.2151231400342723,130.723225,28.26654612379429,0.158379338,0.3044106769488869,1.0,3.0,3.0,3.0,0.0,5.0,0.0,1.0,2.0,3.0,2.0,2.0,0.0,3.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0
INTJ,NT,☠︎︎༒︎✞︎ INTJ ☠︎︎༒︎✞︎,3NIdstmDcWBXiHAnQoziqI,40,0.5651249999999999,0.1381682711545822,0.710825,0.1660056976933824,-7.129099999999999,3.7083700531745816,0.5,0.5063696835418333,0.06371,0.0497767570102908,0.17707492,0.2494137347843674,0.2160775,0.141042549476463,0.4293224999999999,0.2151231400342723,130.723225,28.26654612379429,0.158379338,0.3044106769488869,1.0,3.0,3.0,3.0,0.0,5.0,0.0,1.0,2.0,3.0,2.0,2.0,0.0,3.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0
INTJ,NT,Intj,1K3Hd03tXZNBjOgaIDwwYL,50,0.6186200000000001,0.1495570179986652,0.54978,0.1803800172198818,-8.3861,3.2066866061085424,0.62,0.4903143514780145,0.093034,0.0771047541084364,0.259724,0.2294639002953961,0.1960319999999999,0.1741051939114361,0.4093759999999999,0.2103463796033697,121.6831,29.143068051932897,0.1463561272,0.2945887671022723,1.0,3.0,0.0,3.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,6.0,4.0,0.0,4.0,5.0,1.0,1.0,0.0,0.0
INTJ,NT,intj.,1d65SsB6auDNQ0xOmBXoeO,50,0.7001,0.1583964607417419,0.6574199999999999,0.1741863991035266,-6.08258,2.3635771064992457,0.56,0.5014265364224069,0.125136,0.0948769703030063,0.1742908799999999,0.2402987240228414,0.153046,0.0942687521755469,0.554438,0.225353020917703,123.85104,24.1601025380984,0.0208613664,0.090978502067579,2.0,4.0,0.0,3.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,3.0,2.0,3.0,4.0,5.0,4.0,2.0,5.0,2.0,0.0,2.0,1.0,0.0
INTJ,NT,INTJ WOMEN,5SwrPYF7xKJUvf7oRcudp2,50,0.5057400000000001,0.163082401858442,0.5552600000000001,0.2087946760209509,-9.18868,3.613272412670164,0.48,0.5046720495044484,0.04942,0.0453969611497581,0.4046825799999999,0.3087443667253812,0.20539,0.1907781682735105,0.473628,0.2527173076133626,118.87248,29.92952106522036,0.1445866347999999,0.2834375960383135,1.0,7.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,3.0,5.0,3.0,1.0,4.0,3.0,3.0,0.0,3.0,4.0,1.0,2.0,2.0,3.0
INTJ,NT,intj-a,5W9qXN0qFY8ZRk7EDxcIGv,50,0.33254,0.1420638272763625,0.09770344,0.0990078293536054,-24.14006,6.276209204282341,0.66,0.4785181206984065,0.044278,0.0131824448817821,0.97412,0.0251612270555069,0.101012,0.0235519368760245,0.183052,0.1537836583234608,100.68112,36.86053661376478,0.87656,0.1078008670594792,2.0,6.0,1.0,3.0,5.0,2.0,0.0,0.0,5.0,1.0,1.0,5.0,1.0,1.0,4.0,0.0,1.0,3.0,2.0,2.0,0.0,2.0,1.0,2.0
INTJ,NT,intj ,6sBLzvbN0ezw0NGsHLKvSa,28,0.5837500000000001,0.1625278608594709,0.6199749999999999,0.2023738264898604,-6.936392857142856,3.203735670643648,0.5714285714285714,0.5039526306789697,0.0575357142857142,0.028326224131447,0.1893516964285714,0.1861740831750269,0.1191357142857143,0.0597704758920304,0.4277107142857142,0.2496755870521611,122.92457142857144,27.512548993247066,0.0349151728571428,0.1183818184289361,0.0,2.0,1.0,1.0,0.0,1.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,2.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0
INTJ,NT,INTJ,19LsE4dmFTHy9mQiJ5pP1C,41,0.619609756097561,0.1565606716338398,0.6241219512195122,0.1813015713006855,-7.041292682926829,2.9874416165333044,0.5609756097560976,0.5024331043932555,0.0758560975609756,0.0698225824815313,0.2595724390243902,0.2660406612604593,0.1546024390243902,0.1091813273591342,0.3557853658536585,0.2087423729875843,120.41887804878048,24.644297159987257,0.0227064580487804,0.0618777420794205,3.0,3.0,1.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0,4.0,0.0,2.0,2.0,1.0,2.0,2.0,3.0,4.0,1.0,0.0,1.0,1.0
INTJ,NT,intj/4,5Stnls27v4kUvVAOCvxwU6,50,0.5453,0.1202433332192411,0.6646799999999999,0.1762594840406771,-7.155140000000001,2.9541385844131223,0.62,0.4903143514780145,0.057808,0.0366982390724733,0.2128423145999999,0.2650683501299098,0.1822039999999999,0.1521919772618029,0.440444,0.2328171272891744,127.7765,30.90959132646998,0.2047624692,0.3043580590266243,0.0,3.0,3.0,2.0,1.0,4.0,3.0,3.0,5.0,4.0,0.0,2.0,1.0,5.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0
INTJ,NT,INTJ-,6m3RD05au9NDUswhewJe3l,23,0.5471304347826088,0.0947807538709617,0.3611173913043479,0.2162879029361599,-10.84182608695652,4.724300993530192,0.9130434782608696,0.2881040655200304,0.0418521739130434,0.0206726844271111,0.592404347826087,0.3021482996480985,0.1250521739130434,0.0714553062446298,0.3244739130434783,0.1866455250355879,120.86169565217394,23.814207780678824,0.0051819539130434,0.0116856077297132,0.0,0.0,1.0,5.0,1.0,0.0,3.0,0.0,1.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0
INTJ,NT,intj,34M3n58qBWd7B3yJVwYKNg,50,0.61098,0.1420772267724385,0.6531199999999999,0.1967573497836295,-7.159399999999998,2.970957132931117,0.62,0.4903143514780145,0.059538,0.0525040246853826,0.19632894,0.2344386446835887,0.202546,0.1716952107422823,0.54326,0.2390303379259201,126.64813999999998,25.842919308153927,0.080601272,0.2030603260262097,3.0,5.0,3.0,4.0,0.0,0.0,3.0,1.0,6.0,4.0,1.0,3.0,0.0,2.0,1.0,3.0,1.0,1.0,4.0,0.0,3.0,0.0,1.0,1.0
INTJ,NT,Intj,0u39ZQJr5TYPmVkrENcUNE,50,0.5277400000000001,0.1183155259189147,0.73884,0.1406336041358711,-7.034459999999999,2.3553635467041723,0.62,0.4903143514780145,0.051734,0.0308437312785543,0.1033790945999999,0.1691070046366038,0.1691239999999999,0.1491930314617096,0.51258,0.1972263891355022,134.73884,30.40147834372668,0.3554083212,0.3709331418743181,0.0,2.0,3.0,5.0,0.0,1.0,1.0,1.0,3.0,4.0,0.0,2.0,1.0,4.0,5.0,2.0,2.0,2.0,4.0,3.0,1.0,3.0,0.0,1.0
INTJ,NT,Badass INTJ Playlist,2sZHFhaT4tPzOzvHcjIOuH,40,0.5108,0.165592827789686,0.6521750000000001,0.2230676438167327,-9.2333,3.182302288659934,0.525,0.505736325340815,0.0533749999999999,0.0238095730585571,0.186166075,0.2319849169573577,0.1897174999999999,0.1649275705637213,0.4495825,0.2220557008979549,123.90175,32.06149795175292,0.136474839,0.2749011925615354,1.0,4.0,2.0,2.0,1.0,3.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0,3.0,2.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,3.0
INTJ,NT,Intj,6Pn0M9xvzNkSWbTJLwupRA,23,0.6393913043478261,0.1007994133868369,0.6711739130434783,0.1256031456518047,-5.524521739130434,1.5042199690919609,0.4347826086956521,0.5068698018697019,0.1004739130434782,0.087937153268122,0.1541073913043478,0.2020028623158455,0.1523391304347826,0.1044534030044473,0.4220260869565216,0.183029002215971,122.24282608695654,28.119937562409945,0.0023013660869565,0.0051949871502384,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,2.0,1.0,0.0,0.0,2.0,0.0,4.0,0.0,1.0,1.0
INTJ,NT,INTJ,5hkGPPHcqXgZArW8wFPCDq,50,0.5307,0.168745219131067,0.71824,0.1564276660117306,-6.15074,2.6124651647711703,0.48,0.5046720495044485,0.088612,0.0785879142185647,0.166679218,0.2322495651884611,0.1727179999999999,0.1211192879531816,0.398704,0.2017351597455213,129.19953999999998,27.633868443477628,0.0623475576,0.1917742677419619,2.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0,5.0,2.0,0.0,1.0,1.0,7.0,8.0,1.0,3.0,1.0,2.0,2.0,0.0,1.0,1.0,2.0
