mbti,function_pair,playlist_name,playlist_id,track_count,danceability_mean,danceability_stdev,energy_mean,energy_stdev,loudness_mean,loudness_stdev,mode_mean,mode_stdev,speechiness_mean,speechiness_stdev,acousticness_mean,acousticness_stdev,liveness_mean,liveness_stdev,valence_mean,valence_stdev,tempo_mean,tempo_stdev,instrumentalness_mean,instrumentalness_stdev,Cminor_count,CMajor_count,C#/Dbminor_count,C#/DbMajor_count,Dminor_count,DMajor_count,D#_Ebminor_count,D#_EbMajor_count,Eminor_count,EMajor_count,FMajor_count,F#/Gbminor_count,Gminor_count,GMajor_count,G#/Abminor_count,G#/AbMajor_count,Aminor_count,AMajor_count,A#/BbMajor_count,BMajor_count,Fminor_count,F#/GbMajor_count,A#/Bbminor_count,Bminor_count
ENFJ,NF,ENFJ,1ZDrVI3y7uM4vd96eO94eF,34,0.5427647058823529,0.1431591737179557,0.5535882352941176,0.2027367478981218,-8.644058823529413,3.309025773878546,0.7941176470588235,0.4104256301219048,0.0679529411764705,0.071950299493108,0.3330679411764705,0.3049382247999054,0.1482411764705882,0.1114222194196119,0.4033441176470588,0.2182866022501727,127.8554705882353,27.267010232964,0.0381794879411764,0.1423993215428964,0.0,4.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,4.0,1.0,2.0,1.0,3.0,0.0,2.0
ENFJ,NF,ENFJ 💫,2njflyvtW2jxBLHwwquGeS,50,0.58276,0.1278526830826344,0.6018800000000001,0.1965397233567373,-7.10768,3.251518304310358,0.82,0.3880879344916035,0.063722,0.0579654763190811,0.3039022,0.2981267332027828,0.153078,0.1282350095308911,0.4465400000000001,0.1798487130669462,112.01662,27.932798915626343,0.0012664946,0.0046439063603033,1.0,8.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,4.0,1.0,2.0,4.0,0.0,8.0,1.0,6.0,2.0,0.0,1.0,2.0,1.0,1.0
ENFJ,NF,she's a ENFJ leo,5w63j2vvqdx85B1RXZhlzK,50,0.6487,0.139565689310278,0.5992799999999999,0.1875932464734511,-6.968999999999999,2.638487468692808,0.4,0.4948716593053935,0.108066,0.0881399990506754,0.2830876,0.2800437900200901,0.196584,0.1376448274156559,0.4558399999999999,0.170774748408181,116.27398,30.02548875606205,0.0190406172,0.091107126221157,2.0,2.0,3.0,4.0,0.0,2.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,6.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0
ENFJ,NF,04,6eug5dctld3p8sjcT7izZz,50,0.61102,0.1098861173010958,0.46592,0.1405928903477218,-8.99714,2.685490325084499,0.94,0.2398979374820952,0.052894,0.0637302235351229,0.4313762,0.2560091957762455,0.175976,0.114208376618337,0.4316579999999999,0.1913053954347575,110.27530000000004,29.156737259200334,0.0123103043999999,0.060903181308789,0.0,3.0,2.0,4.0,0.0,6.0,0.0,1.0,0.0,5.0,2.0,1.0,0.0,7.0,0.0,5.0,0.0,7.0,1.0,3.0,0.0,3.0,0.0,0.0
ENFJ,NF,ENFJ ilacı pozitif şarkılar,22mF0U7XMzAL4ANiH7QA3N,50,0.6373,0.1313848141443869,0.7847,0.1334032172301213,-6.061239999999999,2.255837701862184,0.44,0.5014265364224069,0.0891899999999999,0.0841500560830205,0.153848012,0.1884156319217287,0.14935,0.1246288060029232,0.6950400000000001,0.2206881593413416,127.01522,28.624328968725123,0.001733038,0.0074944674766237,2.0,1.0,4.0,3.0,3.0,0.0,1.0,1.0,5.0,1.0,1.0,4.0,2.0,2.0,2.0,3.0,1.0,6.0,1.0,2.0,1.0,1.0,1.0,2.0
ENFJ,NF,ENFJ,6vdSr4Ji0qDyJhhtgchRPz,31,0.5723225806451612,0.1370054468739045,0.8016451612903227,0.1598308581776574,-4.901935483870968,2.6043413234505683,0.5483870967741935,0.5058794110206736,0.0599645161290322,0.0312916341150697,0.1933171709677419,0.2595575494509829,0.2090838709677419,0.1333942779801647,0.5972580645161291,0.2285491876660157,121.61235483870966,27.65457905248048,0.0071273067741935,0.0271246288313871,0.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,3.0,1.0,2.0,2.0,2.0,0.0,1.0,3.0,1.0,2.0,1.0
ENFJ,NF,ENFJ,56wM8mFQRVFhv9V7BxJthu,28,0.4591785714285714,0.1731114078384481,0.5674285714285714,0.1942160745095101,-9.467785714285714,3.757019507802773,0.5,0.5091750772173156,0.071975,0.0906938220159005,0.2454159642857142,0.2687223601699251,0.2178071428571428,0.1760567268189462,0.3075964285714286,0.1696818907863964,121.44517857142856,34.454371611089925,0.158849425,0.242115776017424,1.0,4.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,4.0,1.0,2.0,1.0
ENFJ,NF,ENFJ.,4KwwSJ01mhhRFv4OUGQncT,36,0.548138888888889,0.1346649074613995,0.6210555555555555,0.1459346124506147,-6.562333333333333,1.7889052997374038,0.6666666666666666,0.4780914437337573,0.0561249999999999,0.0332155159526387,0.1686843055555555,0.2157246118588392,0.1818555555555555,0.1056670010509956,0.3832555555555555,0.1924455447199017,130.95424999999997,30.6365571362757,0.0146051508333333,0.0529849370064969,1.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,4.0,3.0,1.0,4.0,3.0,0.0,0.0,0.0,1.0
ENFJ,NF,esfp,39ollChzuQhxnzJ9wmlE2M,13,0.5920769230769231,0.1609282767459164,0.6028461538461539,0.1747421176829092,-6.9969230769230775,3.39846603782595,0.6153846153846154,0.5063696835418333,0.1576923076923077,0.1655078420173218,0.2666107692307692,0.2588166136624392,0.2132846153846154,0.161280810214947,0.392,0.2290229246167291,116.40215384615388,28.79484374804557,0.0075183992307692,0.0217127111295973,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0
ENFJ,NF,enfj ,3kg8KJ7EUjBbszbvp2Xpiz,50,0.5576599999999999,0.1446338953131989,0.696348,0.1953097960279765,-5.60408,2.806095645016326,0.92,0.2740475156178698,0.059364,0.0389456647138035,0.21463538,0.2716067744641356,0.1618699999999999,0.1414943429315555,0.532708,0.2293907679582807,129.57927999999998,31.350927137961897,0.003914211,0.0193341319447794,0.0,5.0,0.0,2.0,0.0,6.0,0.0,2.0,1.0,5.0,5.0,0.0,1.0,5.0,1.0,5.0,0.0,4.0,3.0,1.0,1.0,3.0,0.0,0.0
ENFJ,NF,ENFJ 3w2,40U69UYd83xQdBSvIQnKDN,47,0.5767234042553191,0.1312963296496267,0.5952765957446808,0.2087826727492802,-7.350999999999999,3.114086515510922,0.7659574468085106,0.4279763279438432,0.0700574468085106,0.078853768746417,0.2855312765957446,0.2881542753880667,0.1353446808510638,0.0987068206279732,0.4786297872340425,0.2396296562133123,124.13506382978724,27.87354563521559,0.0002352129787234,0.0006641963032506,0.0,9.0,2.0,1.0,0.0,6.0,0.0,0.0,3.0,4.0,3.0,1.0,2.0,3.0,0.0,1.0,0.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0
ENFJ,NF,ENFJ :),72uCSuIrU8fDqvHOtQERRY,50,0.58694,0.130564615327087,0.61582,0.1872456304495487,-7.39776,3.085521002941292,0.66,0.4785181206984065,0.071732,0.0720935544119937,0.25216118,0.2759993867966931,0.159158,0.1218822300252106,0.436384,0.2051908254304181,127.111,29.64614115784752,0.0424607702,0.1097349740203242,1.0,2.0,3.0,3.0,1.0,7.0,0.0,1.0,0.0,3.0,4.0,1.0,1.0,3.0,0.0,6.0,6.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0
ENFJ,NF,.:+*Youthful*+:.,10lSHJWnukqrWWkr2Vcr23,50,0.6672999999999999,0.106352177759958,0.7186600000000002,0.1369135896118722,-4.53096,1.1936363231054654,0.56,0.5014265364224069,0.0693,0.0535419881008906,0.0738395579999999,0.1342176228309709,0.1592,0.1147900016978653,0.57186,0.2242019871018278,123.3546,22.09008022638585,0.000221468,0.0008630281095287,1.0,2.0,5.0,1.0,1.0,2.0,2.0,1.0,0.0,5.0,3.0,0.0,1.0,6.0,0.0,6.0,1.0,0.0,1.0,0.0,6.0,1.0,2.0,3.0
ENFJ,NF,My Personality (Enfj - T),5k2i6zxacsoUyQ3MWBH6WU,7,0.6638571428571429,0.0747449632002687,0.6564285714285715,0.1031000438778716,-5.654285714285713,2.252530407807015,0.5714285714285714,0.5345224838248488,0.0613857142857142,0.0486788601815144,0.1805058571428571,0.2241572545635679,0.2243571428571428,0.1998782450822071,0.5802857142857143,0.2334357258331254,122.8522857142857,15.984282109980056,0.0121386214285714,0.0210767066881873,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
ENFJ,NF,➪𝙴𝚗𝚏𝚓,1o4zKymdW6mEMzOa11muqi,30,0.6748666666666666,0.1563975335667002,0.6845333333333332,0.1427918024627979,-6.131633333333334,2.108818896155289,0.6333333333333333,0.4901325178535609,0.0660999999999999,0.0511421615661204,0.1032513333333333,0.1277146060216464,0.1800133333333333,0.1067282069601075,0.6429000000000001,0.257871706942385,134.30513333333332,27.399013710833405,0.0004828956666666,0.0010448808479758,1.0,0.0,0.0,3.0,1.0,3.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0
ENFJ,NF,enfj x infp,5nnnoWATFPCW7hmCvC4zWN,50,0.58642,0.1199557894750038,0.5603400000000001,0.2281782877935763,-7.780420000000001,3.696383936735347,0.86,0.3505098327538654,0.061446,0.0681643129144718,0.3708774000000001,0.3265867894700693,0.170686,0.1138205157254174,0.481358,0.2332603083795143,116.62922,28.613107340610632,0.0265793204,0.1286189596052163,0.0,6.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,4.0,3.0,2.0,0.0,8.0,2.0,3.0,0.0,4.0,3.0,1.0,0.0,6.0,0.0,0.0
ENFJ,NF,My songs MBTI: ENFJ,6UYiDJvgg7fWevA5rnecX7,18,0.5724444444444444,0.1309558624441713,0.6972777777777779,0.1438928545646768,-5.863666666666666,1.678846102325677,0.6666666666666666,0.4850712500726659,0.0624777777777777,0.0399044676188984,0.1208111666666666,0.1948945671286521,0.2049833333333333,0.1436453117516729,0.3913888888888889,0.1361867830197961,140.97222222222223,28.2950420050114,0.0148838794444444,0.0407219094449556,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
ENFJ,NF,ENFJ’s,3SOUbWxIqp5HyFfSk5N2pK,41,0.6312926829268294,0.1271332458294129,0.6882439024390243,0.1526248309561397,-5.227439024390244,2.1763984360495727,0.7560975609756098,0.4347693529262412,0.0722317073170731,0.0566822301917646,0.2249924634146342,0.2575648430809314,0.1961414634146341,0.150489783665885,0.5419756097560975,0.2136739909072788,126.24639024390244,30.8092333634562,0.0260521695121951,0.1289121515338182,0.0,3.0,2.0,5.0,0.0,7.0,0.0,1.0,0.0,2.0,3.0,1.0,0.0,3.0,0.0,3.0,3.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0
ENFJ,NF,ENFJ,5IXqFAkhoD9iYsW6hdNjMg,50,0.55996,0.1244883340161738,0.63276,0.159332992343016,-6.7094,2.5530553844204724,0.64,0.4848732213850611,0.0572899999999999,0.0516281494567307,0.1945383879999999,0.2248487525832363,0.1670379999999999,0.0927567806861865,0.451338,0.2260332510214967,128.85178,32.638887603774684,0.042001968,0.143433518226953,2.0,4.0,0.0,4.0,1.0,2.0,0.0,1.0,1.0,2.0,4.0,2.0,0.0,3.0,2.0,3.0,6.0,5.0,3.0,0.0,2.0,1.0,2.0,0.0
ENFJ,NF,ENFJ 🤝🏼,06NDZxiQhEy9h7doMA1Cqx,50,0.51464,0.1501560766234213,0.5961,0.2259690470044108,-7.94888,3.082238681774754,0.7,0.4629100498862756,0.038312,0.0143439049133513,0.30683874,0.2821797453404485,0.195924,0.1440706453126949,0.494198,0.2431306346516671,119.41962,28.07259777200856,0.039692032,0.1499570997169951,0.0,5.0,1.0,2.0,0.0,10.0,0.0,1.0,3.0,4.0,2.0,3.0,2.0,4.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,3.0,2.0,1.0
ENFJ,NF,ENFJ- The Main Character If She Was Otherworldly,4OpKB14Zg8xOVaGT1g0iAh,50,0.6301599999999999,0.1493394107120981,0.6329,0.147027173665001,-6.219679999999999,1.8515192045717368,0.58,0.4985693819032897,0.063822,0.0527297433395333,0.2133948,0.2224859397276371,0.165356,0.1213416498308534,0.46433,0.22365349132905,132.3656,30.275788497458777,9.983000000000004e-05,0.0002503300165292,1.0,3.0,1.0,3.0,1.0,2.0,0.0,0.0,1.0,2.0,3.0,3.0,4.0,3.0,1.0,2.0,2.0,3.0,5.0,2.0,2.0,1.0,1.0,4.0
ENFJ,NF,ENFJ Playlist,5tWmz2rBpekQHjuxZYdQc1,50,0.58662,0.1160080732588231,0.6675999999999999,0.1514650899362218,-6.049760000000001,2.4433571130804466,0.64,0.4848732213850611,0.077014,0.0761047881515469,0.20810494,0.2259014057896298,0.131356,0.0783912535729254,0.47972,0.199147165356145,123.36175999999998,33.15438835333992,0.0243657318,0.0832628570006698,2.0,3.0,2.0,2.0,0.0,6.0,0.0,1.0,1.0,2.0,4.0,0.0,2.0,3.0,0.0,6.0,3.0,2.0,0.0,2.0,3.0,1.0,1.0,4.0
ENFJ,NF,enfj: the protagonist,5AApyppIauQCbjt20D2Qja,19,0.5614736842105262,0.1880281800455135,0.6581578947368422,0.2078798432743446,-5.938421052631579,2.9901298804156298,0.6842105263157895,0.4775669329409193,0.0540842105263157,0.0304702270559657,0.2283118421052631,0.3005266149390032,0.1481842105263158,0.0939271068622299,0.493578947368421,0.2895955639219545,109.97489473684212,29.957973221562565,0.0419111057894736,0.1266960921156492,1.0,2.0,1.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
ENFJ,NF,enfj anthems,35jO4jXby4GjjX4napDdC8,27,0.5523333333333333,0.1556514844625152,0.7325555555555555,0.1614745355807708,-6.957814814814815,2.2321349221185782,0.7407407407407407,0.4465760847047225,0.0461518518518518,0.0159370243909817,0.2325127888888889,0.2730882731440011,0.1844185185185185,0.113508000521268,0.5322555555555555,0.2360201789504339,138.9426296296296,27.009785876387816,0.0701131111111111,0.2079124294651908,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,5.0,0.0,1.0,1.0,0.0,1.0,1.0
ENFJ,NF,Power ENFJ,1pdk6c5xMCIS7eFqPhApzw,33,0.6183333333333333,0.1057182773538552,0.7796666666666666,0.1208559748902248,-5.464484848484847,1.863417242615233,0.7272727272727273,0.4522670168666456,0.0701575757575757,0.0586488758966392,0.1378370303030302,0.1699726586977455,0.1673727272727272,0.1141127930840996,0.6313333333333333,0.1959993090974217,120.26533333333332,28.697268505324104,0.019235263030303,0.0796142372613988,0.0,4.0,2.0,1.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,3.0,2.0,3.0
ENFJ,NF,ENFJ 💚,0Ys8k8T3iC3dJoQZFR86HI,50,0.5925,0.1380445432400982,0.71846,0.1471826867036545,-5.38808,1.9645844535427943,0.78,0.4184519575964802,0.060998,0.0462725752515262,0.1617764,0.200946839691598,0.174418,0.1207693377256573,0.52752,0.2161609604353351,122.78185999999998,29.923111622009923,0.0053291307999999,0.0255831090286927,1.0,5.0,2.0,2.0,0.0,7.0,0.0,1.0,1.0,4.0,4.0,0.0,2.0,3.0,0.0,6.0,2.0,3.0,2.0,1.0,2.0,1.0,0.0,1.0
ENFJ,NF,ENFJ playlist ✨🌷,0fRmgkaRm9DSn0TxCjAalT,12,0.5705,0.1269498827383181,0.6044166666666667,0.1268653246796011,-6.359083333333333,1.6894633606473084,0.6666666666666666,0.4923659639173309,0.058875,0.0260187039366962,0.2562325,0.284277221199979,0.1618916666666666,0.0904370243804376,0.4150833333333333,0.1642279227356316,137.69833333333332,32.779325317071795,8.390000000000002e-05,0.0002180574277986,0.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENFJ,NF,the protagonist (enfj),7I3Xc0WA7BzroAMQLMHYwS,50,0.6015600000000001,0.1233943669537567,0.6684,0.1467293774405168,-6.299819999999999,1.5464394349997834,0.64,0.4848732213850611,0.0781319999999999,0.072625324306417,0.2176086,0.2202762208028448,0.2265579999999999,0.1831435926996595,0.48347,0.2546239213556546,120.32596,27.08272631948871,0.0104940982,0.0467269827491681,3.0,2.0,6.0,4.0,1.0,2.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,2.0,1.0,6.0,2.0,4.0,2.0,2.0,3.0,1.0,0.0,1.0
ENFJ,NF,Enfj Shit,4MypnucMCChk8tRcpOxnzL,11,0.6103636363636364,0.1477459121108078,0.6764545454545455,0.1501062048260255,-6.785090909090909,1.8700442483826665,0.8181818181818182,0.4045199174779452,0.0512636363636363,0.0171739496172122,0.2561899090909091,0.2542610415146034,0.1715818181818182,0.0991890802274304,0.5883636363636363,0.1948046574018561,132.131,28.277454733409083,0.0065552454545454,0.0187928377305484,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,2.0
ENFJ,NF,ENFJish,6feAMQ6eo39PncqusW8PjX,50,0.6325400000000001,0.1588728422355438,0.5711200000000001,0.1364894613559028,-6.9332400000000005,2.206414364843502,0.58,0.4985693819032897,0.0959039999999999,0.093427472601664,0.2721762399999999,0.2665283970825056,0.1617019999999999,0.1099593941565035,0.4775979999999999,0.2076680106539753,112.00644000000004,24.67873515774507,0.0158279074,0.0930217220848469,1.0,4.0,1.0,4.0,0.0,4.0,0.0,0.0,0.0,2.0,4.0,4.0,3.0,3.0,1.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0
ENFJ,NF,enfp/enfj/infj got me feeling like,5FdWBgI8M8aarYhNRcoYHm,36,0.6379722222222223,0.0967227218425687,0.5504166666666667,0.1589532500903511,-8.407972222222224,2.911621330227357,0.5,0.50709255283711,0.0550722222222222,0.0439412894739665,0.3293124999999999,0.2497210844393629,0.1473222222222222,0.0943548866509871,0.4445722222222222,0.2076628429671672,120.23736111111108,26.2867320015824,0.0181159863888888,0.0753666260276944,1.0,2.0,3.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,1.0,5.0,3.0,1.0,1.0,5.0,1.0,2.0,1.0,0.0,1.0,2.0,0.0,1.0
ENFJ,NF,enfj-t,5whyNFyGmSuPtTQ5duY6jG,50,0.6578799999999998,0.108388311742775,0.7422799999999999,0.1174296211284331,-4.9507200000000005,1.5142836663058927,0.46,0.5034574339058886,0.104928,0.080746501889227,0.1249456,0.1338227757553143,0.174196,0.1173360757719083,0.56142,0.1581469337453661,128.28818,27.281749322757808,6.23666e-05,0.0004154242065088,1.0,2.0,1.0,3.0,2.0,4.0,1.0,0.0,0.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,4.0,4.0,1.0,0.0,5.0,2.0,2.0,4.0
ENFJ,NF,ENFJ,1WgIe8haFY4jUQhVBBn5jf,18,0.6385555555555555,0.1288241949426208,0.6868888888888889,0.1666598822148548,-6.401166666666666,2.959543670111006,0.5,0.5144957554275266,0.0594055555555555,0.06154313142946,0.1476175555555555,0.2235046914812836,0.1736888888888889,0.0976815347044784,0.6041666666666666,0.1702106825983264,129.3241111111111,28.48968995740882,0.1279556888888889,0.275149395474826,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
ENFJ,NF,That’s the Spirit ,5NPeXgzhKcXsDn0pDGDBh1,50,0.61712,0.1370808848074443,0.412752,0.164029507350454,-10.431399999999998,2.85141379183115,0.84,0.3703280399090204,0.0449219999999999,0.0229197472116273,0.5591579999999999,0.2544763643970392,0.176534,0.1326590483386732,0.4078719999999999,0.2126453855984806,107.96004,25.889699436979623,0.0117097004,0.0428670303978482,0.0,8.0,2.0,4.0,0.0,4.0,0.0,1.0,0.0,4.0,4.0,0.0,1.0,3.0,1.0,4.0,1.0,1.0,2.0,0.0,2.0,7.0,0.0,1.0
ENFJ,NF,That’s the Spirit ,5NPeXgzhKcXsDn0pDGDBh1,50,0.61712,0.1370808848074443,0.412752,0.164029507350454,-10.431399999999998,2.85141379183115,0.84,0.3703280399090204,0.0449219999999999,0.0229197472116273,0.5591579999999999,0.2544763643970392,0.176534,0.1326590483386732,0.4078719999999999,0.2126453855984806,107.96004,25.889699436979623,0.0117097004,0.0428670303978482,0.0,8.0,2.0,4.0,0.0,4.0,0.0,1.0,0.0,4.0,4.0,0.0,1.0,3.0,1.0,4.0,1.0,1.0,2.0,0.0,2.0,7.0,0.0,1.0
ENFJ,NF,ENFJ 2w1,0dJFVGx83luGLpe9z4wWJw,50,0.54344,0.1545153264969173,0.6370359999999999,0.2256607520240983,-7.007020000000001,2.864995134732487,0.58,0.4985693819032897,0.062822,0.0381652812094437,0.253417466,0.3003804616815634,0.209868,0.1300127300517538,0.427758,0.1899839242286203,124.41357999999998,30.11346497667833,0.0455728636,0.1380800611051302,0.0,5.0,1.0,2.0,0.0,3.0,2.0,1.0,3.0,2.0,5.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,2.0,5.0,5.0
ENFJ,NF,enfj (taylor's version),2P9APMRkPWBBeQZZbUhXii,17,0.5848823529411763,0.0960122924115326,0.585764705882353,0.1833025263777632,-7.496823529411764,3.143978992361712,0.8823529411764706,0.3321055820775357,0.0535588235294117,0.0299222128782182,0.2504324117647059,0.2961293921605594,0.1200588235294117,0.0632514136089416,0.3607058823529411,0.1802552928161481,124.90023529411764,30.751993473044585,0.0102414682352941,0.0401692266287069,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
ENFJ,NF,Para mí ENFJ ♡,3Cc8OiVILVq3BLkjNPiEYI,23,0.4796956521739131,0.1770316958735737,0.5490434782608695,0.2682206483579025,-7.773826086956522,4.052876572736208,0.5217391304347826,0.5107539184552491,0.0439565217391304,0.0344916699572909,0.4420282608695652,0.3887839259753905,0.1602434782608695,0.0914569984701551,0.4224695652173912,0.2410892826598452,113.8585217391304,36.88874265812313,0.1179323008695652,0.3004113244196766,2.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENFJ,NF,On that ENFJ shit,1JKgs2oTjqozWYb87vpfCH,50,0.5989599999999999,0.1489153930448906,0.7322,0.1583397277620341,-5.762260000000002,2.0689735482275515,0.8,0.4040610178208843,0.066366,0.0399660856737513,0.11049206,0.1727129290690438,0.2068379999999999,0.1237975765316189,0.59944,0.2033966828939078,131.39536,30.02239016899874,0.0033094426,0.0127482598135367,0.0,7.0,2.0,6.0,0.0,3.0,0.0,2.0,1.0,4.0,4.0,2.0,1.0,2.0,0.0,1.0,2.0,4.0,2.0,3.0,1.0,2.0,1.0,0.0
ENFJ,NF,enfj.,2KV5MLQLRqXtka6FPTYnv7,50,0.58634,0.1165881658152458,0.66204,0.1775480343169023,-6.315840000000001,2.500083805615732,0.66,0.4785181206984065,0.056448,0.0465786376541251,0.1848109399999999,0.2305757472296393,0.1460499999999999,0.0853349540795277,0.444068,0.1894466339589261,117.45264000000002,28.50790079871522,0.0192583322,0.1074186147102018,1.0,8.0,0.0,2.0,1.0,4.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,4.0,1.0,0.0,2.0,2.0,4.0
ENFJ,NF,ENFJ,235XUHXwvdAGGgdOEHaTod,22,0.6075,0.1149624162187675,0.7125909090909093,0.1406862971263875,-5.857727272727274,1.4860963944194514,0.5909090909090909,0.5032362797401965,0.0948954545454545,0.1049385873795341,0.1527587272727273,0.2119078042910309,0.1548636363636363,0.10160626408068,0.4987727272727273,0.1925596832198568,119.00550000000004,28.18161257299315,0.0450599695454545,0.1755549847195397,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,4.0,2.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0
ENFJ,NF,enfj,4UzTa4RPPuLToZTlBfqdrr,50,0.61664,0.1350426629488864,0.6971420000000002,0.1715252585552605,-6.507459999999998,2.6973739172364946,0.66,0.4785181206984066,0.06464,0.0813587495137983,0.2439948106,0.2562958909621172,0.17271,0.131729302289326,0.6582199999999999,0.1870533362767018,115.683,27.18208394422732,0.0243610616,0.1328089435175026,3.0,3.0,2.0,3.0,0.0,4.0,0.0,0.0,3.0,1.0,4.0,0.0,1.0,6.0,0.0,0.0,0.0,4.0,3.0,3.0,6.0,2.0,2.0,0.0
ENFJ,NF,M O N I C A,4e5Ah9WYfWxecPTssDL0ss,18,0.7965555555555556,0.088078990098275,0.6386666666666666,0.1424367764803656,-6.659222222222223,1.8238479217933896,0.6666666666666666,0.4850712500726659,0.1576055555555555,0.1140713320289093,0.1024944444444444,0.1327208679554563,0.2112277777777778,0.1748462544992551,0.5558333333333334,0.2275499298796536,128.79355555555557,17.97530726963822,0.0147506638888888,0.0520237039504327,1.0,0.0,0.0,6.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
ENFJ,NF,💌𝙀𝙉𝙁𝙅🥀,3P0MZtXnuh6cm9MLF5Qqxn,24,0.6183333333333333,0.117841332774816,0.6456666666666667,0.1335683074446299,-6.308458333333334,2.3925569727288885,0.8333333333333334,0.3806934938134404,0.0661708333333333,0.0542585795994046,0.17403425,0.2127699308815183,0.1890583333333333,0.1609297576088958,0.4638333333333333,0.1857021145876342,132.76283333333333,29.658468046083897,0.0043609758333333,0.0143067405369019,0.0,3.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,4.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENFJ,NF,female rage,52ZppgtD34U2kgpeVWSLh3,45,0.5308222222222221,0.1454174693908555,0.6347111111111111,0.1976350656941201,-6.619488888888887,2.307319407118279,0.6444444444444445,0.4840903163082633,0.0575022222222222,0.0392659202738137,0.2533950666666666,0.2910276163602629,0.2000333333333333,0.1511883262689285,0.43562,0.1824839788733645,118.5241777777778,30.78462837734628,0.0448688053333333,0.1191623536001024,1.0,7.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,0.0,1.0,3.0,0.0,5.0,6.0,3.0,1.0,0.0,3.0,2.0,0.0,4.0
