mbti,function_pair,playlist_name,playlist_id,track_count,danceability_mean,danceability_stdev,energy_mean,energy_stdev,loudness_mean,loudness_stdev,mode_mean,mode_stdev,speechiness_mean,speechiness_stdev,acousticness_mean,acousticness_stdev,liveness_mean,liveness_stdev,valence_mean,valence_stdev,tempo_mean,tempo_stdev,instrumentalness_mean,instrumentalness_stdev,Cminor_count,CMajor_count,C#/Dbminor_count,C#/DbMajor_count,Dminor_count,DMajor_count,D#_EbMajor_count,Eminor_count,EMajor_count,Fminor_count,FMajor_count,F#/Gbminor_count,F#/GbMajor_count,GMajor_count,G#/AbMajor_count,Aminor_count,AMajor_count,A#/Bbminor_count,Bminor_count,BMajor_count,D#_Ebminor_count,Gminor_count,G#/Abminor_count,A#/BbMajor_count
ENFP,NF,enfp 😍,5J3tDgBRt4BkebL1N9ykZU,50,0.5863200000000001,0.14576363870097,0.61646,0.1931192092454602,-7.43508,3.0212001523924767,0.6,0.4948716593053936,0.0730199999999999,0.0800012703980763,0.25526,0.27464121150538,0.18211,0.1219707396326291,0.495926,0.2067881206965828,117.58624,27.944117916021074,0.0640488804,0.1805803972036008,3.0,4.0,3.0,2.0,1.0,5.0,2.0,2.0,2.0,2.0,6.0,5.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0
ENFP,NF,enfp vibes!!!,25b2GhcsggUdKaSiUH3jiC,50,0.5819,0.1531300967498298,0.7206199999999999,0.1506600295028377,-6.24298,2.3615344154829088,0.72,0.4535573676110727,0.056998,0.0545095142041782,0.189903592,0.2140671170510779,0.19865,0.1361489059516701,0.562512,0.1943535308531904,129.12242,29.691987853586884,0.0567225618,0.1720542638159609,1.0,5.0,1.0,7.0,0.0,1.0,1.0,2.0,3.0,0.0,2.0,3.0,1.0,1.0,3.0,1.0,9.0,2.0,0.0,1.0,1.0,2.0,1.0,2.0
ENFP,NF,This Is Enphamus,37i9dQZF1DZ06evO17ef7O,28,0.8202499999999998,0.0885875273387851,0.5093571428571428,0.1198042274298069,-9.723321428571428,2.2851009873716244,0.75,0.4409585518440984,0.4186142857142857,0.1409943096153718,0.1279043214285714,0.164224001084574,0.1368142857142857,0.1018373784040596,0.4566428571428571,0.198318153347317,135.7489285714286,28.444258856940444,2.408678571428572e-05,7.829129510543118e-05,0.0,1.0,0.0,9.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,1.0,3.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0
ENFP,NF,ENFP songs,7rcEnzK6DANSoBhf7GMwSi,50,0.6445799999999999,0.1324234226152717,0.67822,0.157999133296512,-6.0377600000000005,2.1113194013919063,0.44,0.5014265364224069,0.069694,0.0469411851280353,0.16768651,0.1993660678558693,0.19277,0.1468663758214887,0.5511940000000001,0.2160807770445193,120.46232,30.39929968744916,0.003086732,0.0139103069008892,1.0,5.0,0.0,3.0,1.0,3.0,0.0,3.0,3.0,2.0,0.0,7.0,0.0,3.0,2.0,0.0,1.0,4.0,6.0,1.0,1.0,2.0,1.0,1.0
ENFP,NF,This Is Enfabeats,37i9dQZF1DZ06evO3uf5g4,50,0.73066,0.1290531625939876,0.7348600000000001,0.1621046537749925,-5.021780000000001,2.163623248825253,0.52,0.5046720495044485,0.146378,0.1904053434445706,0.0839131502,0.2094712373740859,0.175508,0.1634763776731759,0.7518199999999999,0.1816357298753385,114.71498,38.15305325438902,0.670099,0.321084433350164,2.0,1.0,0.0,6.0,1.0,4.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,6.0,0.0,6.0,3.0,2.0,5.0,3.0,1.0,1.0,2.0,1.0
ENFP,NF,ENFP // the campaigner,2x8KG8G46YaQFBflfLWtnD,50,0.6647600000000001,0.1496630992105473,0.70868,0.1695646815362497,-6.236180000000001,2.130732658222595,0.72,0.4535573676110728,0.084624,0.0878133004662477,0.20775832,0.2205829193609829,0.204228,0.1617706288015755,0.6838799999999999,0.2102837383447538,128.82076,25.99470945275329,0.0503030112,0.1630668526689657,2.0,6.0,1.0,5.0,2.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,3.0,6.0,3.0,2.0,7.0,1.0,4.0,0.0,0.0,1.0,0.0,1.0
ENFP,NF,Pov: You're an ENFP ,758jPdwPa3EdtXgrpx5URY,50,0.60476,0.1293286526960026,0.7093400000000001,0.1686218580742371,-5.6303600000000005,2.709489685817428,0.64,0.4848732213850611,0.071888,0.0721062669302207,0.217800678,0.2478753561726516,0.1804319999999999,0.1601309801126463,0.55316,0.2014939468377273,124.30666,29.57108622480233,0.0126968262,0.0799741317254139,1.0,6.0,1.0,3.0,0.0,2.0,1.0,2.0,1.0,1.0,5.0,3.0,2.0,2.0,4.0,1.0,3.0,1.0,4.0,0.0,2.0,1.0,1.0,3.0
ENFP,NF,for the enfp,7sQvAGeF4ZRWjO9CzVkno4,50,0.56768,0.125320884459186,0.6302599999999999,0.1866672046882431,-7.53554,2.6048312429963283,0.8,0.4040610178208844,0.046244,0.0167065935901893,0.3056089999999999,0.2984127945993808,0.1748999999999999,0.1354411085215675,0.4992399999999999,0.2203366218738399,123.03854,24.38508901550876,0.1220151137999999,0.2555501655860668,1.0,4.0,2.0,2.0,1.0,8.0,1.0,3.0,4.0,0.0,3.0,0.0,0.0,5.0,0.0,2.0,3.0,0.0,1.0,6.0,0.0,0.0,0.0,4.0
ENFP,NF,Enfp and Entp songs because their chaotic.,7GBXbU8o60Lu6OYlhOq7K4,50,0.5740999999999999,0.1566525141964904,0.6508799999999999,0.2072510692717548,-8.004159999999999,3.316678873419577,0.62,0.4903143514780145,0.085052,0.095525391944354,0.2172796079999999,0.26827456437339,0.197424,0.1675601671529559,0.54564,0.2088099184445421,126.9598,30.93499777248536,0.0750925796,0.197409729890316,0.0,6.0,3.0,4.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,2.0,1.0,5.0,2.0,3.0,3.0,1.0,2.0,2.0,0.0,0.0,1.0,3.0
ENFP,NF,ENFP x INTJ Playlist,3w7ZOeuhRkHqZiz2nQD8T2,22,0.5270454545454545,0.1503340652308424,0.6575000000000001,0.1832299492051293,-6.376454545454544,3.0613315298952406,0.6818181818181818,0.4767312946227962,0.0417863636363636,0.0193713164352064,0.2226862909090909,0.2952609963582582,0.1802818181818181,0.113772252188156,0.4488636363636363,0.2239288355183926,131.59377272727272,30.51314579454601,0.0935148636363636,0.2417272739058441,1.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
ENFP,NF,enfp vibes,3xtpyEG4IAR6oZd3nA2YIM,50,0.5659,0.1489033723114231,0.6926400000000001,0.190020918289948,-7.689439999999999,3.077227171944753,0.62,0.4903143514780145,0.0903879999999999,0.092689751629524,0.217472708,0.229978969262635,0.169092,0.0999342780766133,0.544436,0.2281798491881134,125.12014,32.922434448886435,0.3113224248,0.3875127530428189,1.0,1.0,2.0,2.0,0.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,8.0,4.0,5.0,5.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0
ENFP,NF,enfp villain,0WgZ5aP0YN64da5q6fStJI,50,0.5992999999999999,0.1365454622655257,0.76068,0.1510253985937735,-5.590520000000001,2.646121877273939,0.66,0.4785181206984066,0.090344,0.0880959012690611,0.118015154,0.1726640059253162,0.1951159999999999,0.1770963998527817,0.5976440000000001,0.2151257868014403,128.8264,29.64617786632254,0.0646073266,0.1841885144691117,1.0,2.0,3.0,5.0,0.0,2.0,1.0,1.0,3.0,3.0,2.0,0.0,2.0,5.0,4.0,2.0,3.0,2.0,3.0,1.0,0.0,2.0,0.0,3.0
ENFP,NF,ENFPolicleto,3CSMhsOGExokOru8aAa7dy,50,0.55912,0.1334927407641879,0.590106,0.2368134497093974,-8.030800000000001,4.135211388126343,0.56,0.5014265364224069,0.040468,0.018027002874939,0.273579058,0.312503397307791,0.147396,0.1029798652006046,0.4425879999999998,0.225879969606399,115.54936,25.72621204519401,0.0672076998,0.1737956513246134,0.0,4.0,2.0,2.0,0.0,2.0,1.0,1.0,2.0,0.0,3.0,3.0,0.0,5.0,2.0,6.0,2.0,1.0,5.0,3.0,0.0,3.0,1.0,2.0
ENFP,NF,ENFP's Playlist,3MPuy9cikzpUBWIkAAeS9T,50,0.58844,0.1326679390087007,0.55074,0.2348565180735519,-8.999319999999999,3.955857250886052,0.76,0.4314191105869001,0.0499779999999999,0.0312927212636043,0.27393132,0.3085229881171124,0.1909239999999999,0.1422198937833772,0.4323939999999999,0.2052505749923587,126.43768,27.69215637894453,0.0309309674,0.0848065477082748,1.0,5.0,0.0,5.0,1.0,3.0,2.0,5.0,2.0,0.0,4.0,3.0,3.0,7.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0
ENFP,NF,ENFP vibes 🌈✨,2EPUeFjR4afjgGsCdfaqM7,50,0.6126999999999999,0.1386138742061882,0.6348400000000001,0.2034259991811694,-6.9062600000000005,3.4240250083127344,0.78,0.4184519575964802,0.056788,0.0483802567254073,0.239833982,0.3072519068480107,0.1597139999999999,0.1098906023910941,0.5114599999999999,0.1864640042956258,121.61588,25.736904941047005,0.0260591924,0.1104940079629807,0.0,5.0,2.0,3.0,1.0,5.0,2.0,1.0,3.0,0.0,4.0,2.0,3.0,5.0,5.0,0.0,3.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0
ENFP,NF,✨ENFP Vibes✨,145EaQXaEXXWFsJQZKUl8c,50,0.6018999999999999,0.1156361729295635,0.7186600000000002,0.1725398043398469,-6.14124,2.895281189403593,0.48,0.5046720495044485,0.055052,0.0483755007989686,0.121460472,0.2047969007182043,0.16239,0.1025818682510586,0.45187,0.2235151186504084,121.36058,20.976632170779062,0.018890909,0.1017217876286532,1.0,1.0,3.0,6.0,1.0,7.0,1.0,3.0,0.0,3.0,1.0,4.0,3.0,3.0,0.0,1.0,0.0,3.0,4.0,1.0,1.0,0.0,2.0,1.0
ENFP,NF,enfp 💿♓️,5IYxczg9DfWawWszRuE9og,50,0.6152599999999999,0.1368524917193542,0.6924200000000001,0.1812396192664195,-7.330839999999999,2.8522396667767413,0.56,0.5014265364224069,0.055418,0.0456825947742258,0.160303468,0.2267089963674591,0.189738,0.1615371605569948,0.39914,0.2345743222372415,121.3308,23.4474987535114,0.2958940074,0.3419627273651417,0.0,6.0,1.0,3.0,0.0,6.0,0.0,2.0,1.0,2.0,2.0,5.0,1.0,4.0,2.0,4.0,1.0,1.0,3.0,1.0,0.0,2.0,2.0,1.0
ENFP,NF,my ENFP personality ;),4aYD6ncZorcuQxVrVk66v0,50,0.6258400000000001,0.1554283560922878,0.6710400000000001,0.1466563329692925,-6.704660000000001,2.082782064196534,0.76,0.4314191105869001,0.058312,0.0479900909840048,0.24387411,0.2436182446518693,0.1801759999999999,0.1663607925257509,0.559798,0.2287268654432841,120.71924,24.207139025890186,0.0731737926,0.2203588058777719,1.0,5.0,3.0,5.0,1.0,3.0,1.0,0.0,2.0,1.0,1.0,0.0,8.0,3.0,3.0,3.0,6.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
ENFP,NF,enfp ☆ kpop ,6koBhftyVc41PwsvstpYpn,50,0.70048,0.1088465011671322,0.85468,0.0667145732633754,-3.47578,1.1850313229305505,0.56,0.5014265364224069,0.1050459999999999,0.0675312299939057,0.1214513399999999,0.1241667141386292,0.254678,0.1830625690849989,0.6988400000000001,0.1518069880889976,123.12536,26.285497568019665,8.75528e-05,0.0005555287137274,0.0,4.0,2.0,6.0,0.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,3.0,5.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,0.0
ENFP,NF,Bpd Enfp 2w3 💗,4KW9rurVo5HuS6jTj5xY2C,50,0.5372399999999999,0.1261431904218215,0.61526,0.2114348271275311,-8.1634,3.588775255812865,0.54,0.5034574339058886,0.053448,0.059596333403172,0.2708779486,0.3044894570791593,0.1732639999999999,0.1139504238066462,0.391032,0.2254765162123659,127.5663,29.4927444147242,0.2214462348,0.3236324835234786,4.0,2.0,1.0,2.0,1.0,0.0,2.0,3.0,2.0,3.0,1.0,2.0,3.0,5.0,2.0,0.0,2.0,3.0,1.0,2.0,0.0,2.0,3.0,4.0
ENFP,NF,ENFP (PDB),4poHaK2XQtrQzJsCHupury,50,0.6169399999999999,0.1250185961677506,0.6779000000000001,0.1993311520140926,-6.094359999999998,3.0501944518810133,0.6,0.4948716593053935,0.071486,0.0549882139876448,0.2229400799999999,0.2639565613604215,0.2043,0.1936212323911122,0.5102979999999999,0.220290334850559,122.78318,29.92430547073256,0.0012232686,0.006703480693253,1.0,7.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,1.0,5.0,2.0,0.0,4.0,4.0,1.0,3.0,3.0,4.0,1.0,1.0,4.0,1.0,0.0
ENFP,NF,Enfp! 🦋,6QnNx3a34TJ2aYe7BUiWRp,50,0.65636,0.1191359641719647,0.70298,0.1633460693354662,-4.93804,2.591096087979536,0.48,0.5046720495044485,0.089822,0.0749476995603451,0.2205811999999999,0.2290509708593085,0.170716,0.1435107396393619,0.527206,0.2029650642603403,122.6856,29.924598002858005,0.0002748778,0.0012379689545434,1.0,5.0,4.0,2.0,1.0,4.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,6.0,2.0,1.0,2.0,3.0,5.0,1.0,1.0,4.0,2.0,0.0
ENFP,NF,enfp // the individualist ,5GQ1YxFYw0pxC9LmAVcCXZ,35,0.511742857142857,0.1742593305556815,0.5722,0.2350582143164689,-8.563514285714287,4.760879215460279,0.8285714285714286,0.3823852604310971,0.0519314285714285,0.0311960666018742,0.2951607142857143,0.335567300576604,0.1687914285714285,0.1121604663795911,0.3988085714285714,0.2017496561283294,132.94085714285714,30.986699412473595,0.057639504,0.1361790236971186,1.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,3.0,0.0,2.0,0.0,3.0,6.0,2.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0
ENFP,NF,ENFP kpop songs <3,3DeRbbD6HFUMLQB7hcZAQE,50,0.68024,0.1130893740835638,0.8531200000000001,0.0776253798176648,-3.2009399999999992,1.1028231750875588,0.64,0.4848732213850611,0.1009259999999999,0.0719082857193942,0.06604106,0.0817117531216949,0.196248,0.1476692004143735,0.64188,0.1589508510868202,131.04244000000003,23.53758757007132,0.0008056532,0.0055269418614335,0.0,5.0,2.0,3.0,0.0,1.0,1.0,0.0,1.0,3.0,5.0,1.0,1.0,2.0,6.0,2.0,5.0,1.0,4.0,1.0,2.0,3.0,0.0,1.0
ENFP,NF,enfp 7w8,78CP37XhtfFBdduZbuD9iD,50,0.5684400000000001,0.1326428625278866,0.64944,0.197678894437728,-7.306519999999999,3.267843545576708,0.8,0.4040610178208843,0.053674,0.0312301973828445,0.2249123679999999,0.286111677781282,0.1769859999999999,0.1327464792722717,0.44339,0.2261204259699161,129.97894,26.481288315976578,0.0772396246,0.1942237178675679,1.0,6.0,0.0,4.0,0.0,5.0,2.0,1.0,4.0,0.0,3.0,1.0,3.0,3.0,2.0,3.0,6.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0
ENFP,NF,ENFP playlist,6GC8iEHsqoFTt0LJ5JqnIZ,50,0.6588200000000001,0.1554929869144967,0.72674,0.1510482839413697,-6.217079999999999,2.7081617520196315,0.66,0.4785181206984065,0.094524,0.0894631255927062,0.17098006,0.2095000754263573,0.1814059999999999,0.1263351978197812,0.56515,0.2088757625567731,125.23552,28.091193149106505,0.1163609832,0.2544390420732301,1.0,0.0,1.0,6.0,0.0,5.0,4.0,2.0,1.0,1.0,2.0,1.0,4.0,6.0,1.0,2.0,2.0,0.0,5.0,2.0,2.0,0.0,2.0,0.0
ENFP,NF,cancer enfp,1GwDlFXjJ5Erj0hpAniXiC,50,0.6452,0.1391686687704777,0.7963600000000001,0.1663071611108033,-4.848179999999999,3.1302102080420435,0.56,0.5014265364224069,0.083676,0.0559649400454044,0.1782907278,0.2182448391491251,0.170114,0.1333805068063484,0.5807960000000001,0.2136359777848329,118.2328,27.34590881462817,0.0700229656,0.199222583306768,2.0,4.0,4.0,5.0,2.0,2.0,0.0,2.0,1.0,2.0,0.0,1.0,2.0,7.0,2.0,1.0,2.0,2.0,4.0,1.0,1.0,0.0,1.0,2.0
ENFP,NF,❝ENFP❞,4DuErA4JEsS7xMwqYmGqYQ,50,0.56918,0.1405828523232721,0.67672,0.1656596018148944,-6.326020000000001,2.819720810394431,0.62,0.4903143514780145,0.0827919999999999,0.0978912783841005,0.2007784,0.22720746309746,0.1851,0.1231007883063006,0.4853559999999999,0.2213806253713181,125.87036,30.799470757949656,0.0484800742,0.1728092604688289,1.0,2.0,2.0,3.0,2.0,1.0,2.0,3.0,4.0,2.0,5.0,2.0,2.0,4.0,2.0,3.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,3.0
ENFP,NF,Enfp,346LHyeCihkjjmG4oHkcR1,50,0.6129399999999999,0.0991668167837427,0.64864,0.181828553470413,-5.530680000000001,1.895827582361016,0.86,0.3505098327538655,0.042702,0.0204069864987259,0.2058726,0.2639348982099602,0.1544859999999999,0.1086931329336806,0.48506,0.2189205810706854,124.55464000000002,24.92968250635686,5.10262e-05,0.0002911510029625,0.0,9.0,0.0,2.0,1.0,6.0,2.0,0.0,2.0,1.0,6.0,2.0,0.0,4.0,6.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
ENFP,NF,Lofi for ENFPs 🍇,5aF8bXcftr8R19cuSBWcdv,43,0.6495116279069768,0.1028691661177585,0.2634846511627907,0.1417905246237903,-14.799953488372092,5.953480202502959,0.5813953488372093,0.4991687442297913,0.0702302325581395,0.0654053970937586,0.7432023255813953,0.236383975857252,0.1553162790697674,0.1373232161036986,0.2735953488372093,0.1701273178051246,104.3962093023256,32.66623645700057,0.8147441860465118,0.1892093943383079,1.0,3.0,1.0,1.0,2.0,2.0,0.0,2.0,0.0,1.0,3.0,1.0,2.0,5.0,3.0,1.0,3.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0
ENFP,NF,enfp <3,4TAA9lKqF4YfgdBOcPmnT0,50,0.62264,0.1390348304621279,0.6440700000000001,0.2370903988880569,-6.75428,3.919871124703684,0.74,0.443087497693452,0.063764,0.0521840649694396,0.3438645599999999,0.3540309922220958,0.166954,0.1193657955485522,0.564032,0.1983939653460111,125.71546,25.083670807763465,0.00704691,0.04318467129988,1.0,3.0,2.0,2.0,1.0,9.0,2.0,1.0,3.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,5.0,0.0,2.0,1.0,0.0,2.0,0.0,4.0
ENFP,NF,Infp/enfp lofi,64LOJlAB1R2iL69HvtEz6l,50,0.66038,0.1178267302752093,0.3519024,0.1820265595171008,-12.3468,4.397410248994194,0.66,0.4785181206984066,0.1051199999999999,0.1062044197550658,0.591266,0.2898475127668734,0.13581,0.0784704292412506,0.3259899999999999,0.1967528090197007,110.58880000000003,33.55675085765082,0.7607702336000002,0.2641295257969909,1.0,4.0,2.0,4.0,1.0,2.0,1.0,0.0,2.0,2.0,4.0,2.0,5.0,3.0,5.0,3.0,0.0,0.0,5.0,2.0,0.0,0.0,1.0,1.0
ENFP,NF,ENFP,6g7EgwJImjqbiAv5n8oqOx,50,0.6984800000000001,0.1184205994214982,0.61242,0.1637272607673119,-7.055179999999999,2.455186677220288,0.56,0.5014265364224069,0.0822359999999999,0.0756886176437139,0.2606848,0.2285303646259762,0.201948,0.1658652111240464,0.58952,0.1916336044835219,117.6082,26.554945376693656,0.007122272,0.0271514926343558,2.0,5.0,2.0,2.0,3.0,3.0,0.0,4.0,3.0,2.0,2.0,5.0,0.0,7.0,2.0,2.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0
ENFP,NF,TheLazyOne/ENFP,26wWPYRzmP9pWhDoJvCODN,50,0.6542999999999999,0.1442532141614819,0.5885039999999999,0.2593220375659326,-8.99044,5.13863537495459,0.64,0.4848732213850611,0.109838,0.0967003258336109,0.3635580399999999,0.3269015666256191,0.236368,0.1739558569855923,0.4997179999999999,0.218795694180294,122.70024,28.354153321767267,0.25863346,0.3630580332142116,1.0,2.0,2.0,5.0,0.0,4.0,0.0,3.0,1.0,3.0,2.0,3.0,2.0,6.0,3.0,1.0,4.0,0.0,2.0,1.0,0.0,2.0,1.0,2.0
ENFP,NF,ENFP,6HU3047hupCSKq23aTolzS,50,0.60976,0.1360068365628608,0.70686,0.1529081370213728,-6.340799999999999,1.71077658699558,0.7,0.4629100498862757,0.0548459999999999,0.0494584641649032,0.21137636,0.2749838087055204,0.1616579999999999,0.1302057776234626,0.553068,0.2416893151911168,124.56156000000004,27.47672767936012,0.0302581533999999,0.1413630590068558,2.0,6.0,1.0,2.0,2.0,4.0,2.0,0.0,1.0,1.0,3.0,3.0,2.0,5.0,3.0,0.0,5.0,3.0,2.0,2.0,0.0,0.0,1.0,0.0
ENFP,NF,ENFP ABBA,0Z0UzRaCKg33gCl7p7DQA3,50,0.60538,0.1452032902871146,0.6718599999999999,0.1648310216988467,-8.20362,2.8046684106092448,0.74,0.4430874976934521,0.046678,0.031850584142274,0.33086972,0.2385442112768949,0.186846,0.1657113081136429,0.6677180000000001,0.2363252874876542,123.06326,26.588870592411407,0.0265441776,0.1150190422348738,0.0,4.0,2.0,0.0,3.0,3.0,1.0,1.0,3.0,1.0,5.0,1.0,3.0,4.0,0.0,2.0,7.0,0.0,1.0,4.0,0.0,2.0,0.0,3.0
ENFP,NF,ENFP,0qTTQrlJKbjQBKJWReEWob,50,0.6520200000000002,0.1144465814255716,0.73962,0.1076979695865304,-5.176080000000001,1.2669260378199363,0.54,0.5034574339058886,0.079302,0.0588408385531057,0.05833896,0.0772929819777887,0.185702,0.1345605947868385,0.55698,0.2130006697316289,119.61298,27.46808910278936,0.0001586252,0.0004676264987308,1.0,0.0,5.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,3.0,1.0,7.0,2.0,3.0,3.0,1.0,6.0,0.0,1.0
ENFP,NF,ENFP,0rzOlsPKIyG1QOX8BcoCkJ,50,0.61576,0.1117631533600389,0.6932799999999999,0.1775083832455498,-6.13984,2.623497038033668,0.76,0.4314191105869001,0.05948,0.0429628030856878,0.2385720259999999,0.2467612016599778,0.192098,0.1753442439131361,0.557354,0.21504956354197,122.61478,26.241704083300498,0.013863123,0.0731805446975997,1.0,8.0,1.0,5.0,1.0,3.0,1.0,2.0,1.0,2.0,5.0,3.0,4.0,2.0,3.0,0.0,4.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0
ENFP,NF,enfp2w3,6ZdAJinviGi0yPkz5X5o22,50,0.53656,0.126508071856692,0.66262,0.1437949063841999,-6.51366,2.2767259128056714,0.32,0.4712120714991614,0.06351,0.0645245444519734,0.13686083,0.2093892398188951,0.183236,0.1208741743487408,0.343748,0.179034159595427,117.23136,28.54132541418437,0.0886601472,0.1861389890502177,2.0,4.0,1.0,2.0,3.0,2.0,0.0,3.0,0.0,3.0,2.0,3.0,1.0,1.0,0.0,5.0,0.0,0.0,4.0,1.0,0.0,5.0,5.0,3.0
ENFP,NF,ENFP,1b58DOK7JldrtJz66OqJUL,50,0.6045200000000001,0.1324709040059864,0.7193200000000001,0.1648703188594488,-4.51218,2.347868783403713,0.7,0.4629100498862756,0.084702,0.0726980321155214,0.1638703,0.2101554640594696,0.189416,0.1358146251028832,0.59768,0.1588602826000102,126.91186,34.09425176639916,6.61794e-05,0.0002670005449158,0.0,5.0,1.0,1.0,1.0,4.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,5.0,5.0,2.0,3.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0
ENFP,NF,Enfp,4vBvMkl8dsLC68DGZtZ0UT,50,0.56714,0.1539886041370647,0.6635599999999999,0.2347576396792128,-7.21682,3.7776985256386255,0.64,0.4848732213850611,0.04959,0.026079049766713,0.2179748302,0.2624947459131156,0.20092,0.1447591793289807,0.517042,0.2545577293812842,124.78270000000002,31.77531390249419,0.0480985697999999,0.1707048383596582,1.0,3.0,2.0,9.0,0.0,3.0,2.0,3.0,4.0,3.0,1.0,2.0,1.0,6.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
ENFP,NF,enfp? enfj? esfp?,6vw2NaGrj5TxLBszc4xsSX,50,0.6251399999999999,0.104511889763992,0.6483599999999999,0.1870867702212979,-7.37272,3.49187400151394,0.62,0.4903143514780145,0.07719,0.0675751380739565,0.27860042,0.252300687576056,0.207516,0.1500392565773561,0.554878,0.195548932536914,120.05332,30.43554331023824,0.0082355709999999,0.0350371222281065,2.0,3.0,1.0,3.0,1.0,8.0,2.0,3.0,2.0,0.0,0.0,3.0,0.0,5.0,3.0,2.0,5.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0
ENFP,NF,ENFP BI & CAPRICORN ♑︎,2gEQPLeREATrof6CTmlaTi,50,0.6556000000000001,0.1014991706008135,0.5972379999999999,0.2330084249068068,-6.54904,3.9166210914355184,0.6,0.4948716593053936,0.0824959999999999,0.0652504717630924,0.3296946,0.3052095026552436,0.164312,0.1235989162491289,0.5296780000000001,0.230954515612128,120.86222000000002,28.335753636970768,0.0143303125999999,0.0765203199529339,2.0,1.0,2.0,6.0,1.0,2.0,1.0,3.0,0.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,4.0,1.0,1.0,0.0,0.0,6.0,1.0,0.0
ENFP,NF,ENFP,6Qq2e6OgauzlO3Dsn5SUb5,50,0.6239199999999999,0.1353715732978783,0.7055400000000001,0.1855473106509386,-5.73574,2.604504941873772,0.68,0.4712120714991611,0.074374,0.0740874519381917,0.308998,0.2518247251643127,0.270166,0.253549280811443,0.558178,0.2327212936680496,117.41586,29.95513285784292,0.0002729596,0.0015871425793865,5.0,6.0,0.0,2.0,0.0,4.0,4.0,1.0,3.0,1.0,5.0,3.0,1.0,2.0,1.0,1.0,4.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0
ENFP,NF,🪩 enfp lagi dngr lagu! 🫧,154zJqtDUO1kS9syWhCq4Z,50,0.67206,0.1149760241200268,0.6614600000000002,0.1572579072344379,-6.2963,2.298205397918212,0.58,0.4985693819032897,0.078958,0.0672755075364408,0.174542006,0.2175159107790662,0.175078,0.1044372818137903,0.504814,0.2219234810304061,121.87344000000002,24.223798734066698,0.0006831022,0.0031167102142079,2.0,5.0,5.0,1.0,1.0,3.0,2.0,0.0,2.0,0.0,3.0,2.0,3.0,1.0,5.0,2.0,1.0,4.0,2.0,1.0,0.0,2.0,1.0,2.0
ENFP,NF,enfp 4w3 energy,03GDttBWuAbqGdRn60gCXB,50,0.5882400000000001,0.1143723885616896,0.6279199999999999,0.1974758926129093,-7.358439999999999,2.4759413230329272,0.82,0.3880879344916035,0.053658,0.0296319883000153,0.306478624,0.3149931186352208,0.1637479999999999,0.1373050577126326,0.4778059999999999,0.2232577538567089,118.92914,26.04868917146175,0.024968726,0.1301274336936573,1.0,10.0,0.0,2.0,0.0,8.0,3.0,1.0,1.0,2.0,4.0,2.0,3.0,5.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
